Time,CS,foF2,MUFD,fmin,foEs,fminF,fxI,FF,foF2p,minEs,hF,hF2,hEs,hmE,yE,hmF2,halfNm,yF2,caleF2,B0,TEC,MD,B1
2010-06-01 00:00:00+00:00,0,,,2.1,4.7,,,,,2.1,,,99.0,,,,,,,,,,
2010-06-01 00:15:00+00:00,100,5.65,23.86,1.7,8.6,1.7,6.2,,3.85,4.0,207.0,,99.0,110.0,20.0,210.0,203.0,10.5,10.6,11.4,1.5,4.22,1.49
2010-06-01 00:30:00+00:00,0,,,1.7,2.3,,,,,1.7,,,99.0,,,,,,,,,,
2010-06-01 00:45:00+00:00,100,4.05,17.36,3.05,3.6,3.3,4.6,,3.71,3.05,203.0,,100.0,110.0,20.0,198.1,189.4,12.6,10.6,12.6,0.8,4.29,2.06
2010-06-01 01:00:00+00:00,0,,,2.85,4.55,,,,,2.85,,,103.0,,,,,,,,,,
2010-06-01 01:15:00+00:00,0,,,2.15,3.4,,,,,2.15,,,102.0,,,,,,,,,,
2010-06-01 01:30:00+00:00,0,,,2.75,3.65,,,,,2.75,,,98.0,,,,,,,,,,
2010-06-01 01:45:00+00:00,100,3.45,10.45,3.0,,3.0,4.05,0.05,3.51,,366.0,,,110.0,20.0,316.7,272.9,62.7,32.2,66.8,2.1,3.03,1.68
2010-06-01 03:00:00+00:00,70,3.7,10.57,3.05,,3.05,4.25,,3.68,,358.0,,,110.0,20.0,308.9,232.8,102.6,56.0,113.1,4.2,2.86,1.78
2010-06-01 03:15:00+00:00,70,4.1,13.03,3.1,,3.1,4.65,,3.8,,312.5,,,110.0,20.0,262.6,207.3,70.0,38.6,94.8,3.6,3.18,1.17
2010-06-01 03:30:00+00:00,70,4.3,14.15,3.45,,3.45,4.85,,3.93,,297.5,,,110.0,20.0,246.2,193.8,65.0,36.6,88.9,3.8,3.29,1.2
2010-06-01 03:45:00+00:00,70,4.45,15.72,3.4,,3.4,5.0,,4.09,,284.5,,,110.0,20.0,225.6,180.3,51.7,30.1,79.4,3.5,3.53,1.03
2010-06-01 04:00:00+00:00,70,4.15,14.3,3.4,,3.4,4.7,,4.25,,279.5,,,110.0,20.0,223.8,170.4,61.4,36.5,91.6,3.6,3.45,1.17
2010-06-01 04:30:00+00:00,0,,,,,,,,4.57,,,,,,,,,,,,,,
2010-06-01 04:45:00+00:00,0,,,,,,,,4.72,,,,,,,,,,,,,,
2010-06-01 05:00:00+00:00,0,,,,3.93,,,,4.86,,,,118.6,,,,,,,,,,
2010-06-01 05:15:00+00:00,0,,,3.3,4.27,,,,4.98,3.3,,,111.7,,,,,,,,,,
2010-06-01 05:30:00+00:00,0,,,3.0,4.1,,,,,3.0,,,112.0,,,,,,,,,,
2010-06-01 05:45:00+00:00,0,,,3.75,4.25,,,,,3.75,,,108.0,,,,,,,,,,
2010-06-01 06:30:00+00:00,0,,,,4.51,,,,5.24,,,,111.0,,,,,,,,,,
2010-06-01 06:45:00+00:00,0,,,3.45,4.57,,,,5.24,3.45,,,111.0,,,,,,,,,,
2010-06-01 07:00:00+00:00,0,,,3.45,4.6,,,,,3.45,,,107.0,,,,,,,,,,
2010-06-01 07:15:00+00:00,0,,,4.0,5.1,,,,,4.0,,,105.0,,,,,,,,,,
2010-06-01 07:30:00+00:00,0,,,3.7,4.8,,,,,3.7,,,107.0,,,,,,,,,,
2010-06-01 07:45:00+00:00,0,,,4.0,4.6,,,,,4.0,,,106.0,,,,,,,,,,
2010-06-01 08:15:00+00:00,0,,,3.4,4.6,,,,,3.4,,,107.0,,,,,,,,,,
2010-06-01 08:45:00+00:00,0,,,3.35,4.1,,,,,3.35,,,107.0,,,,,,,,,,
2010-06-01 09:00:00+00:00,0,,,5.5,6.25,,,,,5.5,,,100.0,,,,,,,,,,
2010-06-01 10:30:00+00:00,0,,,4.05,5.4,,,,,4.05,,,106.0,,,,,,,,,,
2010-06-01 14:45:00+00:00,0,,,3.4,6.5,,,,,3.4,,,114.0,,,,,,,,,,
2010-06-01 15:00:00+00:00,0,,,4.0,6.45,,,,,4.0,,,113.0,,,,,,,,,,
2010-06-01 15:15:00+00:00,0,,,4.0,5.5,,,,,4.0,,,112.0,,,,,,,,,,
2010-06-01 16:00:00+00:00,0,,,4.0,4.5,,,,,4.0,,,112.0,,,,,,,,,,
2010-06-01 16:15:00+00:00,0,,,3.4,4.8,,,,,3.4,,,108.0,,,,,,,,,,
2010-06-01 17:00:00+00:00,50,6.55,19.29,1.7,3.8,3.45,7.1,,6.29,1.95,277.0,,106.0,101.6,11.5,292.5,219.1,99.0,55.4,104.5,12.9,2.94,1.89
2010-06-01 17:15:00+00:00,50,4.4,10.63,3.75,,3.75,4.95,,6.31,,550.0,,,110.0,20.0,368.9,251.1,139.8,77.8,182.8,8.3,2.42,1.13
2010-06-01 17:45:00+00:00,50,6.6,19.81,4.0,,4.0,7.15,,6.29,,277.0,,,110.0,20.0,297.8,236.4,86.7,46.2,88.9,10.7,3.0,2.02
2010-06-01 18:00:00+00:00,70,7.05,21.83,2.6,,2.6,5.95,,6.26,,260.3,260.3,,,,297.4,253.3,63.1,33.2,67.5,8.9,3.1,1.72
2010-06-01 18:15:00+00:00,50,7.0,22.23,2.75,2.38,2.75,7.25,,6.22,,253.4,253.4,108.7,,,289.2,249.4,57.2,29.9,57.4,7.8,3.18,2.04
2010-06-01 18:30:00+00:00,100,6.95,22.08,3.4,,3.4,7.5,,6.16,,257.0,,,110.0,20.0,292.2,249.5,61.1,32.4,57.5,8.1,3.18,2.68
2010-06-01 18:45:00+00:00,100,6.85,21.94,3.4,,3.4,7.4,,6.1,,257.0,,,110.0,20.0,290.7,250.9,56.8,30.2,53.1,7.3,3.2,2.75
2010-06-01 19:15:00+00:00,100,6.65,19.75,2.7,,2.7,7.2,,5.94,,262.0,,,110.0,20.0,318.0,265.8,74.3,39.5,67.6,8.9,2.97,3.14
2010-06-01 19:30:00+00:00,0,4.75,16.5,2.05,,2.05,,,5.88,,262.6,262.6,,,,275.2,254.5,30.4,15.5,33.3,1.9,3.47,1.47
2010-06-01 19:45:00+00:00,0,5.35,18.13,3.2,,3.2,,,5.78,,281.6,281.6,,,,284.1,260.3,35.2,17.6,37.9,2.7,3.39,1.55
2010-06-01 20:00:00+00:00,100,5.3,18.45,3.15,,3.15,5.25,,5.68,,278.6,278.6,,,,277.4,256.8,30.5,15.2,33.3,2.3,3.48,1.5
2010-06-01 20:15:00+00:00,0,,,,,,,,5.58,,,,,,,,,,,,,,
2010-06-01 20:45:00+00:00,100,6.65,19.86,2.1,3.25,3.55,7.2,,5.32,2.1,264.5,,101.0,110.0,20.0,319.2,269.0,70.9,38.6,61.3,8.7,2.99,4.37
2010-06-01 21:00:00+00:00,100,3.9,15.07,2.75,,2.75,4.45,,5.2,,247.0,,,110.0,20.0,240.5,229.2,16.5,10.6,18.3,0.8,3.86,1.4
2010-06-01 21:15:00+00:00,100,4.8,17.75,3.05,,3.05,5.35,,5.08,,251.0,,,110.0,20.0,253.1,237.6,22.5,11.6,23.0,1.4,3.7,1.86
2010-06-01 21:30:00+00:00,100,5.15,12.04,4.0,,4.0,5.85,0.15,4.95,,542.5,,,110.0,20.0,458.8,381.8,113.4,56.1,126.8,8.1,2.34,1.35
2010-06-01 21:45:00+00:00,100,5.3,17.69,3.1,,3.1,5.85,,4.83,,257.5,,,110.0,20.0,281.2,250.7,43.4,23.4,38.9,3.4,3.34,3.5
2010-06-01 22:00:00+00:00,100,5.35,17.17,2.8,,2.8,5.9,,4.71,,258.5,,,110.0,20.0,295.3,256.6,54.9,29.5,48.6,4.3,3.21,3.69
2010-06-01 22:15:00+00:00,100,5.6,17.45,2.9,,2.9,6.15,,4.59,,258.5,,,110.0,20.0,306.2,260.5,64.5,34.9,56.3,5.6,3.12,4.09
2010-06-01 22:30:00+00:00,100,5.3,17.12,3.45,,3.45,5.9,0.05,4.48,,262.5,,,110.0,20.0,292.3,258.2,48.4,26.3,42.9,3.8,3.23,3.76
2010-06-01 22:45:00+00:00,100,5.3,16.73,2.85,,2.85,5.85,,4.37,,243.5,,,110.0,20.0,296.5,247.5,68.9,37.7,58.0,5.3,3.16,5.21
2010-06-01 23:00:00+00:00,100,5.25,15.33,1.5,,1.5,5.8,,4.27,,216.0,,,110.0,20.0,319.5,238.3,114.8,61.1,104.2,8.5,2.92,3.27
2010-06-01 23:15:00+00:00,100,4.6,14.85,2.05,,2.05,5.15,,4.18,,239.5,,,110.0,20.0,284.6,240.9,61.7,33.1,54.4,3.6,3.23,3.79
2010-06-02 00:15:00+00:00,100,4.45,13.41,2.7,,2.7,5.0,,3.85,,288.8,,,110.0,20.0,320.3,272.1,68.7,36.9,62.5,3.8,3.01,3.19
2010-06-02 00:30:00+00:00,100,4.45,13.52,2.05,,2.05,5.15,0.15,3.78,,276.0,,,110.0,20.0,316.8,269.7,67.2,35.7,63.0,3.7,3.04,2.72
2010-06-02 00:45:00+00:00,100,4.4,13.35,2.45,,2.45,4.95,,3.71,,283.5,,,110.0,20.0,317.8,270.6,67.4,36.1,62.3,3.6,3.04,2.96
2010-06-02 01:00:00+00:00,100,3.5,11.66,3.05,,3.05,4.05,,3.64,,317.5,,,110.0,20.0,284.7,256.3,40.9,20.9,43.4,1.4,3.33,1.67
2010-06-02 01:30:00+00:00,100,4.3,14.09,3.45,,3.45,4.85,,3.54,,305.5,,,110.0,20.0,290.1,259.1,44.9,23.1,46.4,2.3,3.28,1.82
2010-06-02 01:45:00+00:00,100,4.35,13.57,2.8,,2.8,4.9,,3.51,,280.0,,,110.0,20.0,302.7,259.2,62.2,33.2,58.7,3.3,3.12,2.67
2010-06-02 02:00:00+00:00,100,4.1,13.46,2.9,,2.9,4.65,,3.49,,299.5,,,110.0,20.0,286.5,254.1,46.5,23.9,50.3,2.2,3.28,1.6
2010-06-02 02:15:00+00:00,100,4.4,13.79,1.65,2.6,3.35,4.95,,3.5,1.65,297.5,,101.0,110.0,20.0,295.1,253.3,59.6,31.5,60.4,3.2,3.13,2.04
2010-06-02 02:30:00+00:00,50,4.05,13.89,3.4,,3.4,4.6,,3.53,,298.0,,,110.0,20.0,264.5,233.9,42.6,22.0,48.9,2.0,3.43,1.42
2010-06-02 02:45:00+00:00,70,3.55,12.65,2.8,,2.8,4.1,,3.59,,260.5,,,110.0,20.0,250.4,211.9,55.3,30.5,50.9,2.1,3.56,3.23
2010-06-02 03:00:00+00:00,50,3.9,13.38,3.1,,3.1,4.45,,3.68,,265.0,,,110.0,20.0,247.1,202.4,61.4,33.5,65.1,2.8,3.43,1.98
2010-06-02 06:15:00+00:00,0,,,,4.09,,,,5.22,,,,114.0,,,,,,,,,,
2010-06-02 06:30:00+00:00,0,,,,4.58,,,,5.24,,,,114.8,,,,,,,,,,
2010-06-02 08:45:00+00:00,0,,,5.3,7.0,,,,,5.3,,,105.0,,,,,,,,,,
2010-06-02 11:45:00+00:00,0,,,4.0,4.8,,,,,4.0,,,103.0,,,,,,,,,,
2010-06-02 13:30:00+00:00,0,,,3.9,4.45,,,,,3.9,,,100.0,,,,,,,,,,
2010-06-02 13:45:00+00:00,0,,,5.1,6.2,,,,,5.1,,,98.0,,,,,,,,,,
2010-06-02 15:00:00+00:00,0,,,4.3,7.2,,,,,4.3,,,99.0,,,,,,,,,,
2010-06-02 15:15:00+00:00,0,,,4.05,6.4,,,,,4.05,,,96.0,,,,,,,,,,
2010-06-02 15:30:00+00:00,0,,,3.7,6.8,,,,,3.7,,,97.0,,,,,,,,,,
2010-06-02 16:00:00+00:00,0,,,3.05,6.4,,,,,3.05,,,100.0,,,,,,,,,,
2010-06-02 16:15:00+00:00,50,5.7,18.15,4.8,,4.8,6.3,0.05,6.17,,299.5,,,110.0,20.0,254.1,180.9,97.3,54.3,106.2,9.5,3.18,1.94
2010-06-02 16:30:00+00:00,50,5.65,19.51,3.1,3.6,4.05,6.2,,6.22,3.1,267.0,,97.0,110.0,20.0,228.4,180.1,58.3,33.7,85.5,6.1,3.45,1.09
2010-06-02 16:45:00+00:00,0,,,3.4,4.1,,,,,3.4,,,98.0,,,,,,,,,,
2010-06-02 17:15:00+00:00,0,,,3.0,3.7,,,,,3.0,,,97.0,,,,,,,,,,
2010-06-02 17:30:00+00:00,50,5.6,17.93,3.4,,3.4,6.15,,6.31,,247.0,,,110.0,20.0,269.1,208.3,85.1,46.2,85.5,7.7,3.2,2.26
2010-06-02 17:45:00+00:00,50,5.45,18.71,2.8,4.1,4.4,5.6,,6.28,2.8,272.5,272.5,107.1,,,245.7,205.7,55.3,29.2,60.0,4.7,3.43,1.73
2010-06-02 18:00:00+00:00,0,5.2,17.53,2.85,4.05,3.25,,,6.26,2.85,239.7,239.7,107.1,,,258.1,219.7,54.1,28.8,53.9,4.2,3.37,2.18
2010-06-02 18:15:00+00:00,0,,,3.4,5.75,,,,,3.4,,,100.0,,,,,,,,,,
2010-06-02 19:00:00+00:00,100,4.9,15.59,2.85,3.4,3.65,5.45,,6.02,2.85,301.0,,105.0,110.0,20.0,299.0,261.5,54.1,28.3,53.9,3.6,3.18,2.08
2010-06-02 19:15:00+00:00,100,5.15,15.84,2.1,3.1,3.0,5.4,,5.97,2.1,294.6,294.6,113.2,,,312.8,272.3,58.6,30.5,58.0,4.3,3.08,2.11
2010-06-02 19:30:00+00:00,100,5.1,15.84,2.6,,2.6,5.2,,5.88,,282.4,282.4,,,,308.2,270.1,55.1,28.7,54.3,3.9,3.11,2.12
2010-06-02 19:45:00+00:00,100,5.25,16.09,2.8,,2.9,5.65,,5.78,2.8,284.7,284.7,,,,312.9,271.3,59.8,31.3,57.1,4.5,3.06,2.39
2010-06-02 20:00:00+00:00,0,5.15,16.62,2.7,4.32,3.85,,,5.68,2.7,295.3,295.3,112.5,,,296.3,264.2,46.6,24.2,46.3,3.4,3.23,2.07
2010-06-02 20:15:00+00:00,100,5.8,16.59,2.5,,2.5,6.35,,5.54,,222.0,,,110.0,20.0,336.3,248.1,123.5,66.8,109.1,11.2,2.86,4.14
2010-06-02 20:30:00+00:00,100,5.1,16.87,4.7,,4.7,5.65,,5.43,,327.5,,,110.0,20.0,288.2,260.6,40.0,20.6,40.7,2.8,3.31,1.9
2010-06-02 20:45:00+00:00,100,5.1,17.0,3.75,4.35,4.25,5.75,0.1,5.32,3.75,291.0,,108.0,110.0,20.0,284.3,256.8,39.8,20.8,39.0,2.8,3.33,2.19
2010-06-02 21:00:00+00:00,0,,,3.2,4.05,,,,,3.2,,,110.0,,,,,,,,,,
2010-06-02 21:15:00+00:00,0,,,2.7,5.15,,,,,2.7,,,103.0,,,,,,,,,,
2010-06-02 21:30:00+00:00,100,4.8,16.68,1.75,,1.75,5.35,,4.95,,220.0,,,110.0,20.0,257.5,223.4,48.5,25.8,44.3,3.1,3.47,3.1
2010-06-02 21:45:00+00:00,100,3.7,9.23,2.45,,2.45,4.25,,4.83,,468.5,,,110.0,20.0,427.0,361.9,95.3,47.3,111.8,3.6,2.5,1.19
2010-06-02 22:00:00+00:00,100,4.2,14.13,3.45,,3.45,4.75,,4.71,,280.0,,,110.0,20.0,278.2,252.5,36.9,19.4,36.1,1.8,3.36,2.24
2010-06-02 22:30:00+00:00,100,4.05,13.64,3.55,,3.55,4.65,0.05,4.48,,307.0,,,110.0,20.0,282.7,256.9,37.2,19.3,38.1,1.7,3.37,1.89
2010-06-02 22:45:00+00:00,100,3.85,12.72,2.15,,2.15,4.45,0.05,4.37,,248.5,,,110.0,20.0,280.0,244.1,50.8,27.5,44.6,2.1,3.31,3.91
2010-06-02 23:30:00+00:00,0,,,2.75,4.8,,,,,2.75,,,97.0,,,,,,,,,,
2010-06-02 23:45:00+00:00,0,,,3.2,4.5,,,,,3.2,,,102.0,,,,,,,,,,
2010-06-03 00:00:00+00:00,0,,,3.0,3.8,,,,,3.0,,,95.0,,,,,,,,,,
2010-06-03 00:15:00+00:00,0,,,1.7,3.2,,,,,1.7,,,98.0,,,,,,,,,,
2010-06-03 00:30:00+00:00,0,,,3.35,4.15,,,,,3.35,,,100.0,,,,,,,,,,
2010-06-03 00:45:00+00:00,0,,,2.85,3.4,,,,,2.85,,,99.0,,,,,,,,,,
2010-06-03 01:45:00+00:00,100,3.1,13.1,1.7,,1.7,3.65,,3.51,,200.5,,,110.0,20.0,209.7,185.1,34.8,19.4,27.9,0.9,4.23,6.0
2010-06-03 02:00:00+00:00,100,3.15,9.65,1.8,2.3,2.85,3.75,0.05,3.49,1.8,347.5,,117.0,110.0,20.0,306.4,259.4,66.8,35.5,67.3,1.9,3.07,2.11
2010-06-03 02:15:00+00:00,100,3.2,9.85,1.8,2.1,2.65,3.9,0.15,3.5,1.8,325.0,,115.0,110.0,20.0,299.6,252.6,66.0,35.1,68.4,1.9,3.08,1.97
2010-06-03 02:30:00+00:00,50,3.4,10.94,1.45,2.9,2.6,4.0,0.05,3.53,1.45,317.0,,115.0,110.0,20.0,286.9,243.0,60.8,32.4,66.3,2.0,3.22,1.74
2010-06-03 02:45:00+00:00,50,3.6,12.34,1.4,3.25,3.3,4.2,0.05,3.59,1.4,287.5,,112.0,110.0,20.0,254.8,216.6,53.3,28.9,54.6,2.0,3.43,2.13
2010-06-03 03:00:00+00:00,50,4.15,14.68,1.7,1.95,2.15,4.7,,3.68,1.7,220.0,,120.0,110.0,20.0,236.3,196.4,56.3,31.0,55.4,2.9,3.54,2.47
2010-06-03 03:15:00+00:00,50,4.25,16.02,2.05,3.8,3.75,4.8,,3.8,2.05,245.0,,96.0,110.0,20.0,213.2,178.9,47.1,25.9,49.3,2.6,3.77,2.09
2010-06-03 03:30:00+00:00,50,3.85,14.48,2.7,3.8,3.25,4.5,0.1,3.93,2.7,230.0,,112.0,110.0,20.0,204.7,167.8,49.2,27.5,53.4,2.3,3.76,2.01
2010-06-03 03:45:00+00:00,0,,,2.8,3.75,,,,,2.8,,,112.0,,,,,,,,,,
2010-06-03 04:00:00+00:00,0,,,2.45,3.6,,,,,2.45,,,115.0,,,,,,,,,,
2010-06-03 04:15:00+00:00,0,,,2.5,3.8,,,,,2.5,,,112.0,,,,,,,,,,
2010-06-03 04:30:00+00:00,100,3.5,13.6,2.8,,2.8,4.05,,4.59,,237.0,,,110.0,20.0,184.8,141.7,40.3,27.5,76.4,2.1,3.88,1.05
2010-06-03 06:15:00+00:00,0,6.1,21.63,4.35,,4.35,,,5.22,,276.3,276.3,,,,220.5,169.9,50.9,34.6,95.5,7.3,3.55,1.0
2010-06-03 06:30:00+00:00,0,6.6,22.73,4.3,,4.3,,,5.24,,280.1,280.1,,,,236.1,188.1,52.5,36.6,97.1,9.1,3.44,1.0
2010-06-03 06:45:00+00:00,50,7.0,24.73,6.05,,6.05,7.55,,5.26,,264.5,,,110.0,20.0,207.1,152.7,68.8,38.4,85.8,10.1,3.53,1.5
2010-06-03 07:45:00+00:00,0,,,3.5,4.3,,,,,3.5,,,106.0,,,,,,,,,,
2010-06-03 09:00:00+00:00,0,,,4.8,5.35,,,,,4.8,,,103.0,,,,,,,,,,
2010-06-03 12:45:00+00:00,70,6.45,19.88,4.75,,4.75,7.0,,5.93,,329.5,,,110.0,20.0,253.4,170.3,87.0,55.5,113.9,12.6,3.08,1.34
2010-06-03 13:15:00+00:00,70,6.6,20.43,6.0,,6.0,7.15,,5.87,,355.0,,,110.0,20.0,236.3,157.9,94.8,53.7,121.1,12.5,3.1,1.42
2010-06-03 14:30:00+00:00,50,7.1,22.37,6.15,,6.15,7.65,,5.84,,312.5,,,110.0,20.0,248.5,171.7,100.3,55.9,111.4,15.0,3.15,1.82
2010-06-03 15:00:00+00:00,50,6.9,23.11,6.2,,6.2,7.45,,5.9,,309.5,,,110.0,20.0,224.2,164.9,74.0,41.0,97.2,10.6,3.35,1.32
2010-06-03 16:15:00+00:00,50,6.85,22.38,4.55,,4.55,7.4,,6.17,,291.0,,,110.0,20.0,253.9,198.7,68.5,39.0,98.4,10.2,3.27,1.06
2010-06-03 16:45:00+00:00,70,6.0,21.52,3.5,,3.5,6.55,,6.26,,278.5,,,110.0,20.0,238.5,204.6,40.5,25.4,67.7,5.5,3.59,1.0
2010-06-03 17:15:00+00:00,0,,,4.7,7.1,,,,,4.7,,,100.0,,,,,,,,,,
2010-06-03 17:30:00+00:00,0,7.85,25.62,6.35,7.76,6.35,,,6.29,,283.1,283.1,104.9,,,261.8,212.2,69.8,36.9,72.6,12.1,3.26,1.91
2010-06-03 17:45:00+00:00,0,,,,10.94,,,,6.28,,,,100.3,,,,,,,,,,
2010-06-03 18:00:00+00:00,50,7.0,25.41,3.4,,3.4,7.55,,6.26,,229.5,,,110.0,20.0,240.5,215.7,35.5,18.6,37.3,4.9,3.63,1.8
2010-06-03 18:15:00+00:00,50,7.15,23.9,3.6,,3.6,7.8,0.1,6.22,,239.5,,,110.0,20.0,268.2,231.5,52.2,27.8,49.1,7.4,3.34,2.72
2010-06-03 18:30:00+00:00,100,6.95,24.33,2.8,,2.8,7.8,0.3,6.16,,232.0,,,110.0,20.0,258.6,231.0,39.5,20.9,37.7,5.3,3.5,2.49
2010-06-03 18:45:00+00:00,100,5.25,19.96,3.2,,3.2,5.8,,6.1,,229.5,,,110.0,20.0,235.9,219.7,23.2,12.2,23.2,1.8,3.8,2.08
2010-06-03 19:00:00+00:00,100,6.6,22.27,1.75,,1.75,7.4,0.25,6.05,,213.8,213.8,,,,263.7,225.7,54.3,28.6,49.1,6.4,3.38,2.93
2010-06-03 19:15:00+00:00,100,6.4,21.86,2.7,,2.7,7.5,0.55,5.97,,229.8,229.8,,,,264.4,233.3,44.3,23.4,38.1,4.9,3.42,3.35
2010-06-03 19:30:00+00:00,100,5.75,19.96,3.05,,3.05,4.45,,5.88,,251.1,251.1,,,,268.8,245.3,34.0,17.7,33.4,3.1,3.47,2.15
2010-06-03 19:45:00+00:00,100,5.25,18.27,2.7,,2.7,5.55,0.15,5.78,,246.6,246.6,,,,270.2,245.4,35.8,18.6,34.6,2.7,3.48,2.26
2010-06-03 20:00:00+00:00,100,4.75,18.11,2.05,3.9,4.05,5.3,,5.65,2.05,252.0,,99.0,110.0,20.0,242.8,230.1,18.4,10.6,18.6,1.2,3.81,1.91
2010-06-03 20:15:00+00:00,0,,,3.0,3.65,,,,,3.0,,,105.0,,,,,,,,,,
2010-06-03 20:30:00+00:00,0,,,3.55,4.35,,,,,3.55,,,100.0,,,,,,,,,,
2010-06-03 20:45:00+00:00,0,,,3.05,4.65,,,,,3.05,,,100.0,,,,,,,,,,
2010-06-03 21:00:00+00:00,100,5.95,24.55,1.8,5.1,1.8,6.5,,5.2,2.75,214.5,,103.0,110.0,20.0,217.5,210.0,11.2,10.6,11.6,1.7,4.13,1.74
2010-06-03 21:15:00+00:00,100,3.8,15.79,2.05,,2.05,4.35,,5.08,,214.5,,,110.0,20.0,214.2,205.6,12.6,10.6,14.6,0.7,4.15,1.25
2010-06-03 21:45:00+00:00,0,,,2.05,3.2,,,,,2.05,,,105.0,,,,,,,,,,
2010-06-03 22:00:00+00:00,100,4.0,12.52,3.05,,3.05,4.55,,4.71,,307.0,,,110.0,20.0,306.7,270.4,52.2,27.4,51.8,2.3,3.13,2.13
2010-06-03 22:15:00+00:00,100,4.1,12.35,3.0,,3.0,4.65,,4.59,,307.0,,,110.0,20.0,321.3,278.2,61.9,32.6,60.4,2.9,3.01,2.26
2010-06-03 22:30:00+00:00,100,4.2,12.92,2.7,,2.7,4.75,,4.48,,292.5,,,110.0,20.0,315.3,272.3,61.5,32.8,57.8,3.0,3.08,2.7
2010-06-03 22:45:00+00:00,100,4.15,12.86,1.45,,1.45,4.7,,4.37,,259.5,,,110.0,20.0,306.6,262.6,62.7,33.3,58.5,3.0,3.1,2.79
2010-06-03 23:00:00+00:00,100,3.45,11.95,2.9,,2.9,4.0,,4.27,,285.0,,,110.0,20.0,272.4,249.2,33.3,17.4,33.8,1.1,3.46,1.98
2010-06-03 23:15:00+00:00,100,3.65,11.83,2.2,,2.2,4.2,,4.18,,277.0,,,110.0,20.0,292.9,259.7,47.6,25.2,46.3,1.8,3.24,2.33
2010-06-03 23:30:00+00:00,100,3.4,11.32,2.8,,2.8,4.15,0.2,4.09,,320.0,,,110.0,20.0,290.9,264.2,38.6,19.3,43.7,1.2,3.33,1.34
2010-06-04 00:00:00+00:00,0,,,3.1,3.6,,,,,3.1,,,100.0,,,,,,,,,,
2010-06-04 00:15:00+00:00,0,,,2.7,3.8,,,,,2.7,,,97.0,,,,,,,,,,
2010-06-04 00:30:00+00:00,0,,,2.8,3.3,,,,,2.8,,,102.0,,,,,,,,,,
2010-06-04 00:45:00+00:00,0,,,2.45,3.25,,,,,2.45,,,98.0,,,,,,,,,,
2010-06-04 01:30:00+00:00,100,3.0,9.19,2.7,,2.7,3.55,,3.54,,357.5,,,110.0,20.0,309.7,267.5,60.3,31.4,62.4,1.5,3.06,1.87
2010-06-04 01:45:00+00:00,100,2.85,8.71,2.45,,2.45,3.4,,3.51,,351.0,,,110.0,20.0,309.4,265.5,62.2,32.4,66.3,1.4,3.06,1.74
2010-06-04 03:15:00+00:00,70,3.85,12.83,2.7,,2.7,4.4,,3.8,,268.0,,,110.0,20.0,246.0,197.3,62.3,35.1,78.5,2.9,3.33,1.4
2010-06-04 04:00:00+00:00,70,4.05,14.55,3.45,,3.45,4.6,,4.25,,269.5,,,110.0,20.0,209.0,162.9,51.7,30.8,73.5,2.9,3.59,1.3
2010-06-04 04:30:00+00:00,0,,,2.75,3.2,,,,,2.75,,,123.0,,,,,,,,,,
2010-06-04 05:30:00+00:00,0,,,3.4,4.75,,,,,3.4,,,114.0,,,,,,,,,,
2010-06-04 05:45:00+00:00,0,,,3.75,4.95,,,,,3.75,,,115.0,,,,,,,,,,
2010-06-04 06:00:00+00:00,0,,,4.0,6.17,,,,5.19,4.0,,,118.6,,,,,,,,,,
2010-06-04 06:15:00+00:00,0,,,3.4,6.76,,,,5.22,3.4,,,114.0,,,,,,,,,,
2010-06-04 06:45:00+00:00,0,,,3.3,5.05,,,,,3.3,,,110.0,,,,,,,,,,
2010-06-04 07:00:00+00:00,0,,,4.45,5.15,,,,,4.45,,,110.0,,,,,,,,,,
2010-06-04 08:15:00+00:00,0,,,4.0,6.65,,,,,4.0,,,105.0,,,,,,,,,,
2010-06-04 08:30:00+00:00,0,,,4.0,6.25,,,,,4.0,,,102.0,,,,,,,,,,
2010-06-04 08:45:00+00:00,0,,,3.7,4.35,,,,,3.7,,,109.0,,,,,,,,,,
2010-06-04 09:30:00+00:00,0,,,3.75,4.3,,,,,3.75,,,105.0,,,,,,,,,,
2010-06-04 10:00:00+00:00,0,,,4.7,6.4,,,,,4.7,,,104.0,,,,,,,,,,
2010-06-04 10:45:00+00:00,0,,,5.9,7.15,,,,,5.9,,,102.0,,,,,,,,,,
2010-06-04 12:15:00+00:00,0,,,4.55,5.1,,,,,4.55,,,102.0,,,,,,,,,,
2010-06-04 12:30:00+00:00,0,,,5.35,7.15,,,,,5.35,,,100.0,,,,,,,,,,
2010-06-04 15:30:00+00:00,100,3.7,13.94,3.3,,3.3,4.25,,6.0,,250.0,,,110.0,20.0,178.3,129.0,50.4,31.7,82.1,2.5,3.77,1.31
2010-06-04 16:15:00+00:00,70,4.6,15.89,3.85,,3.85,5.15,,6.17,,292.5,,,110.0,20.0,219.3,163.0,61.2,37.2,100.5,4.5,3.45,1.05
2010-06-04 16:30:00+00:00,70,5.1,15.99,4.05,,4.05,5.65,,6.22,,313.0,,,110.0,20.0,250.6,181.5,83.7,47.8,110.6,6.9,3.13,1.32
2010-06-04 16:45:00+00:00,70,4.6,16.31,3.3,,3.3,5.15,,6.26,,269.5,,,110.0,20.0,222.9,176.4,52.4,32.1,85.3,3.9,3.55,1.0
