Time,foF2,MUFD,fmin,foEs,fminF,fminE,foE,fxI,FF,foF2p,minEs,fbEs,hF,hF2,hE,hEs,hmE,yE,hmF2,halfNm,yF2,caleF2,B0,TEC,MD,B1
2023-10-18 19:25:00+00:00,5.67,16.71,1.78,2.56,2.48,,,6.43,0.25,2.89,1.78,2.48,255.0,255.0,,97.5,110.0,20.0,317.5,270.9,66.5,34.9,57.0,5.8,2.95,3.28
2023-10-18 19:30:00+00:00,5.32,16.3,1.82,2.48,2.48,,,5.93,0.25,2.86,1.82,,257.5,257.5,,97.5,110.0,20.0,305.0,268.2,52.9,27.4,49.9,4.0,3.06,2.4
2023-10-18 19:35:00+00:00,5.3,16.01,1.88,,1.88,,,5.9,0.08,2.83,,,247.5,247.5,,,110.0,20.0,307.9,269.0,56.4,28.4,55.1,4.2,3.02,2.09
2023-10-18 19:40:00+00:00,5.495,15.82,1.89,,1.89,,,5.97,0.1,2.8,,,255.0,255.0,,,110.0,20.0,327.6,279.1,69.9,35.6,66.0,5.6,2.88,2.36
2023-10-18 19:45:00+00:00,5.18,15.84,1.82,,1.82,,,5.86,0.1,2.77,,,260.0,260.0,,,110.0,20.0,311.6,276.9,50.5,25.3,51.0,3.6,3.06,1.88
2023-10-18 19:50:00+00:00,5.3,15.77,2.47,,2.47,,,5.93,0.13,2.74,,,277.5,277.5,,,110.0,20.0,321.8,285.7,52.7,26.7,53.5,4.0,2.97,1.86
2023-10-18 19:55:00+00:00,5.18,15.43,2.13,,2.13,,,5.93,0.21,2.72,,,275.0,275.0,,,110.0,20.0,321.3,284.4,53.6,27.2,53.9,3.9,2.98,1.92
2023-10-18 20:00:00+00:00,5.075,15.22,1.89,,1.89,,,5.8,0.14,2.69,,,270.0,270.0,,,110.0,20.0,319.7,283.4,52.7,26.6,53.2,3.6,3.0,1.89
2023-10-18 20:05:00+00:00,4.825,15.05,1.75,,1.75,,,5.72,0.05,2.67,,,270.0,270.0,,,110.0,20.0,313.5,282.8,45.0,22.3,47.9,2.8,3.12,1.6
2023-10-18 20:10:00+00:00,4.935,14.96,1.78,,1.78,,,5.59,0.1,2.65,,,275.0,275.0,,,110.0,20.0,320.9,286.3,50.6,25.4,52.4,3.3,3.03,1.74
2023-10-18 20:15:00+00:00,5.145,15.21,1.72,,1.72,,,5.86,0.21,2.63,,,275.0,275.0,,,110.0,20.0,329.4,291.8,54.8,27.3,56.5,3.9,2.96,1.76
2023-10-18 20:20:00+00:00,5.0,15.1,2.47,,2.47,,,5.55,0.03,2.61,,,297.5,297.5,,,110.0,20.0,325.5,292.5,48.6,24.1,52.8,3.3,3.02,1.53
2023-10-18 20:25:00+00:00,5.145,15.23,1.75,,1.75,,,5.86,0.1,2.6,,,280.0,280.0,,,110.0,20.0,331.3,293.9,54.7,27.5,56.5,3.9,2.96,1.75
2023-10-18 20:30:00+00:00,4.97,15.01,1.82,,1.82,,,5.66,0.14,2.58,,,285.0,285.0,,,110.0,20.0,326.0,292.5,49.1,24.6,52.4,3.3,3.02,1.58
2023-10-18 20:35:00+00:00,5.05,15.16,1.85,,1.85,,,5.78,0.05,2.57,,,287.5,287.5,,,110.0,20.0,329.5,296.2,49.1,24.4,53.3,3.4,3.0,1.5
2023-10-18 20:40:00+00:00,5.425,15.15,1.89,,1.89,,,6.07,0.14,2.56,,,290.0,290.0,,,110.0,20.0,351.2,304.4,68.1,34.6,68.1,5.4,2.79,1.95
2023-10-18 20:45:00+00:00,5.145,15.04,1.89,,1.89,,,5.76,0.14,2.55,,,292.5,292.5,,,110.0,20.0,338.1,301.4,54.0,27.0,57.6,3.9,2.92,1.57
2023-10-18 20:50:00+00:00,4.775,14.48,1.85,,1.85,,,5.72,0.03,2.54,,,295.0,295.0,,,110.0,20.0,329.0,296.6,47.8,23.9,52.6,3.0,3.03,1.45
2023-10-18 20:55:00+00:00,5.25,14.73,1.82,,1.82,,,6.01,0.14,2.53,,,295.0,295.0,,,110.0,20.0,352.2,306.4,66.7,33.9,67.7,5.0,2.81,1.87
2023-10-18 21:00:00+00:00,5.18,14.63,1.78,,1.78,,,5.9,0.21,2.53,,,295.0,295.0,,,110.0,20.0,349.1,307.0,61.7,31.0,64.4,4.5,2.83,1.7
2023-10-18 21:05:00+00:00,4.775,14.28,2.15,,2.15,,,5.32,0.03,2.52,,,307.5,307.5,,,110.0,20.0,335.0,302.0,48.8,24.1,55.3,3.0,2.99,1.36
2023-10-18 21:10:00+00:00,5.145,14.43,1.75,,1.75,,,5.93,0.28,2.52,,,297.5,297.5,,,110.0,20.0,353.9,310.5,63.5,31.9,66.6,4.5,2.81,1.68
2023-10-18 21:15:00+00:00,4.97,14.27,1.75,,1.75,,,5.86,0.35,2.52,,,300.0,300.0,,,110.0,20.0,349.3,310.4,57.2,28.5,62.1,3.8,2.87,1.5
2023-10-18 21:20:00+00:00,4.475,13.5,2.17,,2.17,,,5.03,,2.53,,,315.0,315.0,,,110.0,20.0,336.0,300.1,52.5,26.5,57.3,2.9,3.02,1.51
2023-10-18 21:25:00+00:00,5.18,14.49,1.78,,1.78,,,5.83,0.17,2.53,,,305.0,305.0,,,110.0,20.0,359.6,317.9,61.4,30.5,66.5,4.4,2.8,1.5
2023-10-18 21:30:00+00:00,4.9,14.1,1.72,,1.72,,,6.04,0.07,2.54,,,305.0,305.0,,,110.0,20.0,352.1,310.3,61.1,31.2,64.6,4.0,2.88,1.65
2023-10-18 21:35:00+00:00,5.0,14.5,1.95,,1.95,,,5.8,0.05,2.55,,,310.0,310.0,,,110.0,20.0,349.1,311.8,55.1,27.5,61.2,3.8,2.9,1.41
2023-10-18 21:40:00+00:00,5.04,14.52,2.03,,2.03,,,6.01,0.1,2.56,,,312.5,312.5,,,110.0,20.0,350.7,311.6,57.6,29.0,62.6,4.0,2.88,1.5
2023-10-18 21:45:00+00:00,4.97,14.52,2.66,,2.66,,,5.62,0.04,2.57,,,327.5,327.5,,,110.0,20.0,343.7,307.2,54.1,26.8,59.7,3.6,2.92,1.45
2023-10-18 21:50:00+00:00,5.425,15.1,2.42,,2.42,,,6.05,0.08,2.59,,,322.5,322.5,,,110.0,20.0,358.9,316.5,62.5,31.2,67.3,5.0,2.78,1.55
2023-10-18 21:55:00+00:00,5.25,15.05,1.78,,1.78,,,5.9,0.1,2.61,,,305.0,305.0,,,110.0,20.0,351.4,311.3,58.9,29.9,62.7,4.4,2.87,1.6
2023-10-18 22:00:00+00:00,5.11,15.1,2.24,,2.24,,,5.59,0.07,2.63,,,315.0,315.0,,,110.0,20.0,342.4,308.4,50.5,24.9,57.0,3.6,2.95,1.35
2023-10-18 22:05:00+00:00,5.025,14.94,2.7,,2.7,,,5.72,0.05,2.65,,,325.0,325.0,,,110.0,20.0,338.2,303.9,50.9,24.9,57.0,3.5,2.97,1.42
2023-10-18 22:10:00+00:00,5.495,15.24,2.66,,2.66,,,6.11,0.07,2.68,,,322.5,322.5,,,110.0,20.0,358.5,314.5,64.7,32.6,68.2,5.3,2.77,1.67
2023-10-18 22:15:00+00:00,4.795,14.9,2.66,,2.66,,,5.3,0.07,2.7,,,322.5,322.5,,,110.0,20.0,327.3,297.7,44.1,21.3,50.7,2.7,3.11,1.3
2023-10-18 22:20:00+00:00,,,,,,,,,,5.75,,,,,,,,,,,,,,,,
2023-10-18 22:25:00+00:00,5.495,15.71,1.82,,1.82,,,5.93,0.1,2.76,,,297.5,297.5,,,110.0,20.0,345.9,306.5,57.7,29.1,60.6,4.7,2.86,1.65
2023-10-18 22:30:00+00:00,5.285,15.65,1.89,,1.89,,,5.8,0.07,2.8,,,295.0,295.0,,,110.0,20.0,335.4,299.8,52.3,26.4,55.6,4.0,2.96,1.62
2023-10-18 22:35:00+00:00,4.9,15.2,2.5,,2.5,,,5.45,0.03,2.83,,,302.5,302.5,,,110.0,20.0,319.1,289.9,43.3,21.4,47.9,2.8,3.1,1.43
2023-10-18 22:40:00+00:00,5.145,15.67,2.56,,2.56,,,5.86,0.07,2.86,,,302.5,302.5,,,110.0,20.0,326.5,293.1,49.1,24.7,52.2,3.5,3.05,1.61
2023-10-18 22:45:00+00:00,5.67,15.82,2.07,,2.07,,,6.28,0.14,2.9,,,290.0,290.0,,,110.0,20.0,351.3,301.4,72.1,37.1,69.1,6.3,2.79,2.28
2023-10-18 22:50:00+00:00,4.6,14.65,1.73,,1.73,,,5.15,0.03,2.94,,,282.5,282.5,,,110.0,20.0,310.7,283.6,39.9,20.1,43.7,2.3,3.19,1.47
2023-10-18 22:55:00+00:00,5.285,15.6,1.89,,1.89,,,5.9,0.1,2.97,,,285.0,285.0,,,110.0,20.0,331.4,293.5,55.2,27.9,56.4,4.2,2.95,1.82
2023-10-18 23:00:00+00:00,5.18,15.48,1.72,,1.72,,,5.76,0.1,3.01,,,280.0,280.0,,,110.0,20.0,327.8,293.0,50.9,25.4,53.4,3.7,2.99,1.66
2023-10-18 23:05:00+00:00,5.2,15.28,1.83,,1.83,,,5.78,0.05,3.05,,,282.5,282.5,,,110.0,20.0,332.5,296.4,53.0,26.5,55.8,3.9,2.94,1.64
2023-10-18 23:10:00+00:00,5.215,15.11,2.03,,2.03,,,5.93,0.1,3.09,,,290.0,290.0,,,110.0,20.0,338.6,298.5,58.5,29.6,60.1,4.3,2.9,1.78
2023-10-18 23:15:00+00:00,5.46,15.19,1.78,,1.78,,,6.01,0.1,3.13,,,287.5,287.5,,,110.0,20.0,352.0,303.8,70.0,35.5,69.3,5.6,2.78,2.02
2023-10-18 23:20:00+00:00,5.125,15.11,1.85,,1.85,,,5.78,0.05,3.16,,,290.0,290.0,,,110.0,20.0,334.8,299.4,52.2,26.0,56.1,3.7,2.95,1.55
2023-10-18 23:25:00+00:00,4.83,14.63,1.78,,1.78,,,5.3,0.04,3.2,,,287.5,287.5,,,110.0,20.0,327.2,294.5,48.0,24.1,52.1,3.0,3.03,1.52
2023-10-18 23:30:00+00:00,5.32,15.15,1.75,,1.75,,,5.93,0.17,3.23,,,287.5,287.5,,,110.0,20.0,345.2,303.1,61.5,31.0,63.2,4.7,2.85,1.78
2023-10-18 23:35:00+00:00,5.05,15.05,2.08,,2.08,,,5.65,0.05,3.26,,,297.5,297.5,,,110.0,20.0,333.4,299.9,49.6,24.6,54.8,3.4,2.98,1.43
2023-10-18 23:40:00+00:00,5.04,14.9,1.86,,1.86,,,5.62,0.07,3.29,,,290.0,290.0,,,110.0,20.0,334.5,299.8,51.1,25.5,55.4,3.5,2.96,1.51
2023-10-18 23:45:00+00:00,5.215,15.15,1.72,,1.72,,,5.76,0.14,3.32,,,290.0,290.0,,,110.0,20.0,340.9,303.3,55.3,27.6,58.9,4.1,2.9,1.59
2023-10-18 23:50:00+00:00,3.975,13.21,1.75,,1.75,,,5.75,0.05,3.34,,,290.0,290.0,,,110.0,20.0,304.3,282.7,32.1,15.6,39.5,1.4,3.32,1.09
2023-10-18 23:55:00+00:00,5.18,15.21,1.82,,1.82,,,5.86,0.1,3.36,,,290.0,290.0,,,110.0,20.0,336.8,300.6,53.2,26.6,56.9,3.9,2.94,1.57
2023-10-19 00:00:00+00:00,5.565,15.4,1.75,,1.75,,,6.25,0.14,3.38,,,287.5,287.5,,,110.0,20.0,354.5,306.3,70.2,35.6,70.2,5.8,2.77,1.96
2023-10-19 00:05:00+00:00,5.45,15.46,2.05,,2.05,,,5.85,0.05,3.39,,,297.5,297.5,,,110.0,20.0,346.8,306.9,58.5,29.4,62.3,4.7,2.84,1.61
2023-10-19 00:10:00+00:00,5.005,15.02,1.78,,1.78,,,6.18,0.1,3.41,,,295.0,295.0,,,110.0,20.0,333.8,297.5,53.0,27.1,56.0,3.6,3.0,1.65
2023-10-19 00:15:00+00:00,5.425,15.96,1.82,,1.82,,,6.07,0.14,3.41,,,295.0,295.0,,,110.0,20.0,339.3,303.7,52.4,26.2,56.6,4.2,2.94,1.51
2023-10-19 00:20:00+00:00,5.375,15.75,1.8,,1.8,,,5.97,0.13,3.42,,,295.0,295.0,,,110.0,20.0,338.6,303.5,51.9,25.9,56.6,4.1,2.93,1.47
2023-10-19 00:25:00+00:00,5.215,15.52,1.68,,1.68,,,5.83,0.1,3.42,,,292.5,292.5,,,110.0,20.0,333.9,300.5,49.3,24.6,53.8,3.6,2.98,1.47
2023-10-19 00:30:00+00:00,5.11,15.43,1.78,,1.78,,,5.72,0.04,3.42,,,295.0,295.0,,,110.0,20.0,330.3,299.0,46.4,23.1,51.6,3.3,3.02,1.38
2023-10-19 00:35:00+00:00,5.05,15.27,2.15,,2.15,,,5.68,0.08,3.41,,,302.5,302.5,,,110.0,20.0,329.8,298.0,47.3,23.4,53.0,3.3,3.02,1.39
2023-10-19 00:40:00+00:00,5.075,15.17,1.82,,1.82,,,5.76,0.1,3.4,,,295.0,295.0,,,110.0,20.0,332.0,299.0,48.7,24.3,53.5,3.4,2.99,1.43
2023-10-19 00:45:00+00:00,5.39,15.26,1.82,,1.82,,,6.11,0.14,3.39,,,295.0,295.0,,,110.0,20.0,349.8,303.1,67.8,34.8,67.8,5.3,2.83,1.98
2023-10-19 00:50:00+00:00,5.175,15.2,2.45,,2.45,,,6.07,0.08,3.37,,,307.5,307.5,,,110.0,20.0,339.3,299.1,58.7,29.9,61.3,4.3,2.94,1.74
2023-10-19 00:55:00+00:00,5.53,15.41,1.75,,1.75,,,6.18,0.1,3.35,,,290.0,290.0,,,110.0,20.0,350.2,304.4,66.8,33.9,67.6,5.5,2.79,1.89
2023-10-19 01:00:00+00:00,5.635,15.66,1.72,,1.72,,,6.28,0.1,3.33,,,287.5,287.5,,,110.0,20.0,351.8,303.5,70.3,35.8,69.8,6.0,2.78,2.01
2023-10-19 01:05:00+00:00,5.625,16.05,1.77,,1.77,,,6.22,0.05,3.31,,,287.5,287.5,,,110.0,20.0,342.4,301.3,60.1,30.3,62.2,5.1,2.85,1.74
2023-10-19 01:10:00+00:00,5.705,16.32,1.82,,1.82,,,6.46,0.17,3.28,,,285.0,285.0,,,110.0,20.0,340.4,297.0,63.2,32.2,63.2,5.5,2.86,1.96
2023-10-19 01:15:00+00:00,5.705,16.63,1.64,,1.64,,,6.43,0.17,3.25,,,277.5,277.5,,,110.0,20.0,332.9,291.2,60.5,30.9,60.1,5.3,2.91,2.01
2023-10-19 01:20:00+00:00,4.45,15.17,2.47,,2.47,,,6.57,0.35,3.22,,,287.5,287.5,,,110.0,20.0,289.4,268.6,31.0,14.9,36.0,1.7,3.41,1.3
2023-10-19 01:25:00+00:00,5.74,16.8,1.75,,1.75,,,6.43,0.17,3.19,,,270.0,270.0,,,110.0,20.0,327.6,285.0,61.6,31.4,59.9,5.4,2.93,2.16
2023-10-19 01:30:00+00:00,5.74,16.69,1.78,,1.78,,,6.43,0.14,3.15,,,267.5,267.5,,,110.0,20.0,329.8,284.7,65.2,33.4,62.4,5.8,2.91,2.28
2023-10-19 01:35:00+00:00,5.75,16.89,1.85,,1.85,,,6.5,0.2,3.12,,,270.0,270.0,,,110.0,20.0,326.2,286.0,58.5,29.7,58.0,5.2,2.94,2.02
2023-10-19 01:40:00+00:00,5.74,16.95,1.78,,1.78,,,6.39,0.31,3.09,,,267.5,267.5,,,110.0,20.0,324.9,283.7,59.7,30.4,58.4,5.3,2.95,2.1
2023-10-19 01:45:00+00:00,5.915,17.21,1.82,,1.82,,,6.84,0.31,3.06,,,267.5,267.5,,,110.0,20.0,339.1,284.0,78.8,41.3,70.3,7.4,2.91,3.0
2023-10-19 01:50:00+00:00,6.275,17.55,1.8,,1.8,,,6.93,0.08,3.02,,,267.5,267.5,,,110.0,20.0,357.2,287.6,98.8,52.4,82.2,10.5,2.8,3.88
2023-10-19 01:55:00+00:00,5.705,17.88,1.68,,1.68,,,6.18,0.1,2.99,,,265.0,265.0,,,110.0,20.0,305.6,275.7,43.8,22.0,45.2,3.8,3.13,1.76
2023-10-19 02:00:00+00:00,5.705,17.79,1.86,,1.86,,,6.32,0.07,2.96,,,265.0,265.0,,,110.0,20.0,305.3,273.6,46.2,23.4,46.7,4.1,3.12,1.89
2023-10-19 02:05:00+00:00,6.375,17.76,1.7,,1.7,,,6.97,0.03,2.94,,,260.0,260.0,,,110.0,20.0,384.5,278.7,148.2,80.6,115.6,16.4,2.79,6.18
2023-10-19 02:10:00+00:00,5.705,17.75,1.72,,1.72,,,6.39,0.1,2.91,,,260.0,260.0,,,110.0,20.0,305.0,271.7,48.4,24.6,48.0,4.2,3.11,2.0
2023-10-19 02:15:00+00:00,5.74,17.91,1.72,,1.72,,,6.36,0.1,2.89,,,257.5,257.5,,,110.0,20.0,302.5,269.8,47.5,24.1,47.2,4.2,3.12,2.01
2023-10-19 02:20:00+00:00,5.45,18.08,2.08,,2.08,,,5.95,0.08,2.88,,,260.0,260.0,,,110.0,20.0,288.9,264.9,35.4,17.7,37.8,2.8,3.32,1.58
2023-10-19 02:25:00+00:00,5.39,17.27,1.72,,1.72,,,6.39,0.1,2.86,,,250.0,250.0,,,110.0,20.0,297.3,258.9,55.0,28.9,50.3,4.3,3.2,2.81
2023-10-19 02:30:00+00:00,5.705,17.15,2.17,,2.17,,,6.46,0.17,2.85,,,252.5,252.5,,,110.0,20.0,311.8,266.9,64.1,33.5,56.2,5.6,3.01,3.09
2023-10-19 02:35:00+00:00,5.525,17.39,2.4,,2.4,,,6.25,0.1,2.85,,,257.5,257.5,,,110.0,20.0,295.9,264.9,44.9,22.9,44.7,3.7,3.15,1.99
2023-10-19 02:40:00+00:00,5.74,17.85,1.78,,1.78,,,6.39,0.1,2.84,,,245.0,245.0,,,110.0,20.0,298.9,258.1,58.6,30.3,53.7,5.2,3.11,2.66
2023-10-19 02:45:00+00:00,5.6,17.22,1.78,,1.78,,,6.25,0.07,2.85,,,237.5,237.5,,,110.0,20.0,298.4,252.0,66.4,34.5,59.5,5.6,3.07,2.92
2023-10-19 02:50:00+00:00,5.575,16.7,1.83,,1.83,,,6.22,0.08,2.86,,,235.0,235.0,,,110.0,20.0,309.6,255.1,77.5,40.5,66.3,6.4,3.0,3.42
2023-10-19 02:55:00+00:00,5.53,16.71,1.89,,1.89,,,6.18,0.07,2.87,,,237.5,237.5,,,110.0,20.0,304.7,256.2,69.1,35.9,60.6,5.7,3.02,3.09
2023-10-19 03:00:00+00:00,5.145,16.35,1.54,,1.54,,,6.01,0.25,2.89,,,232.5,232.5,,,110.0,20.0,284.6,248.1,52.7,26.7,50.7,3.7,3.18,2.22
2023-10-19 03:05:00+00:00,4.975,15.76,2.13,,2.13,,,5.82,0.13,2.91,,,245.0,245.0,,,110.0,20.0,290.2,256.6,48.5,24.8,46.9,3.2,3.17,2.2
2023-10-19 03:10:00+00:00,5.18,15.87,1.72,,1.72,,,5.93,0.28,2.94,,,242.5,242.5,,,110.0,20.0,300.0,261.3,56.1,28.2,54.5,4.0,3.06,2.13
2023-10-19 03:15:00+00:00,5.11,15.99,1.82,,1.82,,,5.86,0.17,2.97,,,247.5,247.5,,,110.0,20.0,296.5,262.0,50.0,25.2,49.7,3.5,3.13,1.99
2023-10-19 03:20:00+00:00,5.15,16.0,2.42,,2.42,,,5.6,0.03,3.01,,,262.5,262.5,,,110.0,20.0,299.1,266.1,48.1,24.3,49.4,3.4,3.11,1.8
2023-10-19 03:25:00+00:00,5.18,16.18,1.86,,1.86,,,5.83,0.28,3.05,,,252.5,252.5,,,110.0,20.0,297.0,262.4,50.1,25.4,50.3,3.6,3.12,1.95
2023-10-19 03:30:00+00:00,5.18,16.15,1.72,,1.72,,,5.9,0.17,3.09,,,247.5,247.5,,,110.0,20.0,295.2,258.8,52.5,26.7,51.7,3.8,3.12,2.07
2023-10-19 03:35:00+00:00,5.125,16.03,1.75,,1.75,,,5.78,0.1,3.14,,,245.0,245.0,,,110.0,20.0,291.7,256.4,50.9,25.8,50.6,3.6,3.13,2.01
2023-10-19 03:40:00+00:00,5.075,15.87,1.72,,1.72,,,5.72,0.25,3.2,,,240.0,240.0,,,110.0,20.0,290.5,253.0,53.8,27.3,52.7,3.7,3.13,2.09
2023-10-19 03:45:00+00:00,5.075,15.86,1.58,,1.58,,,5.93,0.28,3.26,,,237.5,237.5,,,110.0,20.0,291.0,250.2,58.3,29.7,56.4,4.0,3.12,2.19
2023-10-19 03:50:00+00:00,4.975,15.59,1.88,,1.88,,,5.7,0.08,3.32,,,240.0,240.0,,,110.0,20.0,288.8,250.0,55.5,28.4,54.6,3.7,3.13,2.09
2023-10-19 03:55:00+00:00,5.11,15.46,2.0,,2.0,,,5.86,0.14,3.39,,,242.5,242.5,,,110.0,20.0,299.0,252.7,65.8,33.7,63.8,4.6,3.03,2.19
2023-10-19 04:00:00+00:00,5.145,15.64,1.72,,1.72,,,5.86,0.17,3.45,,,237.5,237.5,,,110.0,20.0,298.2,251.5,66.2,33.7,65.8,4.7,3.04,2.03
2023-10-19 04:05:00+00:00,4.95,15.64,1.83,,1.83,,,5.82,0.13,3.53,,,242.5,242.5,,,110.0,20.0,288.0,248.1,56.6,29.2,58.5,3.8,3.16,1.84
2023-10-19 04:10:00+00:00,5.005,15.9,1.75,,1.75,,,5.93,0.25,3.6,,,245.0,245.0,,,110.0,20.0,284.1,244.9,55.2,28.5,57.8,3.8,3.18,1.78
2023-10-19 04:15:00+00:00,5.145,16.3,1.82,,1.82,,,5.83,0.17,3.67,,,242.5,242.5,,,110.0,20.0,282.4,242.9,55.4,28.3,59.4,4.1,3.17,1.65
2023-10-19 04:20:00+00:00,5.6,16.7,1.98,,1.98,,,6.22,0.08,3.75,,,245.0,245.0,,,110.0,20.0,302.9,246.6,79.3,41.4,78.7,6.9,2.98,2.12
2023-10-19 04:25:00+00:00,5.705,17.27,1.86,,1.86,,,6.46,0.14,3.83,,,245.0,245.0,,,110.0,20.0,295.9,242.6,74.9,39.3,75.8,6.8,3.03,2.03
2023-10-19 04:30:00+00:00,5.74,18.34,2.17,,2.17,,,6.53,0.17,3.91,,,245.0,245.0,,,110.0,20.0,275.7,235.4,56.2,29.3,64.3,5.3,3.2,1.45
2023-10-19 04:35:00+00:00,6.325,19.61,2.38,,2.38,,,7.03,0.13,3.99,,,245.0,245.0,,,110.0,20.0,287.2,233.9,75.2,39.9,78.6,8.5,3.1,1.9
2023-10-19 04:40:00+00:00,6.685,20.79,2.41,,2.41,,,7.3,0.07,4.07,,,245.0,245.0,,,110.0,20.0,285.3,230.8,77.1,41.5,78.8,9.9,3.11,2.09
2023-10-19 04:45:00+00:00,7.07,21.98,2.41,,2.41,,,7.68,0.1,4.15,,,242.5,242.5,,,110.0,20.0,288.9,227.0,87.9,47.7,82.6,12.5,3.11,2.69
2023-10-19 04:50:00+00:00,7.4,23.69,2.08,,2.08,,,8.0,0.1,4.23,,,240.0,240.0,,,110.0,20.0,286.9,225.8,87.8,48.8,66.8,13.9,3.2,4.31
2023-10-19 04:55:00+00:00,7.665,25.49,2.13,,2.13,,,8.35,0.14,4.31,,,237.5,237.5,,,110.0,20.0,263.1,222.6,56.5,30.3,56.5,9.7,3.33,2.03
2023-10-19 05:00:00+00:00,8.015,26.94,1.64,,2.28,1.64,1.79,8.6,0.14,4.39,,,235.0,235.0,117.5,,102.9,12.8,256.0,215.0,56.5,30.5,55.6,10.8,3.36,1.92
2023-10-19 05:05:00+00:00,8.275,27.78,2.38,,2.38,,,9.07,0.08,4.47,,,232.5,232.5,,,110.0,20.0,257.4,215.1,59.4,32.1,59.2,11.9,3.36,2.17
2023-10-19 05:10:00+00:00,8.295,29.29,2.48,,2.48,,,9.3,0.07,4.55,,,230.0,230.0,,,110.0,20.0,244.0,211.7,45.3,24.8,48.6,9.5,3.53,1.91
2023-10-19 05:15:00+00:00,8.855,29.91,1.68,,2.63,1.68,1.93,9.54,0.17,4.63,,,230.0,230.0,109.6,,100.2,10.1,248.4,207.7,56.1,30.2,57.7,13.0,3.38,1.87
2023-10-19 05:20:00+00:00,9.0,30.41,1.8,,2.4,1.8,1.83,9.68,0.1,4.7,,,230.0,230.0,110.0,,110.0,20.0,254.2,211.7,59.2,31.6,55.1,13.8,3.38,2.14
2023-10-19 05:25:00+00:00,9.135,30.75,1.75,2.24,2.59,1.75,2.14,9.96,0.14,4.78,2.17,,230.0,230.0,109.1,122.5,101.5,11.3,251.1,207.4,60.0,32.2,57.6,14.7,3.37,1.89
2023-10-19 05:30:00+00:00,9.765,32.2,1.78,2.28,2.69,1.78,2.18,10.35,0.07,4.85,2.2,,230.0,230.0,108.8,120.0,100.8,10.7,257.8,211.3,64.0,34.3,63.1,17.8,3.3,1.91
2023-10-19 05:35:00+00:00,10.075,34.26,2.13,2.38,2.72,2.13,2.26,10.73,0.08,4.92,2.28,,232.5,232.5,113.2,121.5,99.1,9.0,249.8,211.4,52.7,28.6,54.3,16.1,3.4,1.74
2023-10-19 05:40:00+00:00,10.395,35.92,1.89,,2.66,1.89,2.28,11.08,0.25,4.99,,,232.5,232.5,108.7,,100.3,10.1,250.1,211.2,54.0,29.2,49.4,17.3,3.46,1.69
2023-10-19 05:45:00+00:00,10.465,37.38,1.78,2.52,2.73,1.78,2.28,11.01,0.04,5.06,2.31,,232.5,232.5,105.7,115.0,98.8,8.7,236.3,207.5,39.1,21.0,39.9,13.1,3.57,1.42
2023-10-19 05:50:00+00:00,10.625,37.48,2.03,,3.15,2.03,2.23,11.05,0.08,5.13,,,227.5,227.5,109.7,,98.0,7.9,234.0,202.4,43.9,24.2,53.2,15.3,3.53,1.43
2023-10-19 05:55:00+00:00,10.99,37.73,1.96,2.73,2.94,1.96,2.67,11.68,0.38,5.19,2.69,,225.0,225.0,106.6,120.0,102.0,11.8,243.5,201.2,57.7,30.8,52.5,20.3,3.43,1.74
2023-10-19 06:00:00+00:00,11.235,38.94,2.03,,3.12,2.03,2.7,11.78,0.1,5.25,,,222.5,222.5,105.2,,102.2,12.0,240.4,199.8,55.4,29.7,52.9,20.6,3.47,1.79
2023-10-19 06:05:00+00:00,11.325,38.96,3.4,,3.4,,,12.05,0.1,5.32,,,222.5,222.5,,,110.0,20.0,240.1,202.9,51.6,27.7,59.1,19.5,3.44,1.5
2023-10-19 06:10:00+00:00,11.515,40.22,2.17,,3.08,2.17,2.28,12.41,0.25,5.38,,,220.0,220.0,106.4,,95.5,5.4,240.0,201.1,54.3,29.4,53.3,21.2,3.49,2.05
2023-10-19 06:15:00+00:00,11.445,40.94,2.13,,3.26,2.13,2.25,12.2,0.14,5.44,,,220.0,220.0,106.8,,95.5,5.4,231.2,200.1,43.3,23.7,38.9,17.3,3.58,2.81
2023-10-19 06:20:00+00:00,11.375,40.88,2.7,3.15,3.17,,,11.9,0.08,5.5,2.7,,220.0,220.0,,112.5,110.0,20.0,229.3,199.5,41.0,22.1,45.5,16.0,3.59,1.63
2023-10-19 06:25:00+00:00,11.445,40.63,2.13,,3.85,2.13,2.56,12.31,0.14,5.55,,,220.0,220.0,104.6,,97.9,7.8,231.5,192.6,54.7,30.5,47.5,21.7,3.55,3.13
2023-10-19 06:30:00+00:00,10.78,40.66,2.9,3.29,3.36,,,11.53,0.04,5.61,2.9,,217.5,217.5,,112.5,110.0,20.0,217.7,193.8,32.9,18.3,31.4,12.1,3.77,2.44
2023-10-19 06:35:00+00:00,10.425,39.4,2.47,3.28,3.45,2.47,2.83,11.0,0.03,5.67,2.85,,210.0,210.0,104.1,112.5,97.8,7.6,209.9,182.3,36.7,20.4,41.3,12.7,3.78,1.52
2023-10-19 06:40:00+00:00,10.92,36.28,2.17,,3.61,2.17,2.88,11.71,0.1,5.72,,,212.5,212.5,106.1,,100.2,10.0,241.4,185.8,75.9,40.5,73.1,25.8,3.32,2.12
2023-10-19 06:45:00+00:00,10.815,37.28,2.41,3.22,4.03,,,11.47,0.1,5.78,2.41,,212.5,212.5,,105.0,110.0,20.0,235.2,192.1,58.7,31.6,68.6,20.2,3.45,1.47
