Time,CS,foF2,foF1,MUFD,fmin,fminF,fxI,foF2p,hF,hF2,hmE,yE,hmF2,halfNm,yF2,caleF2,B0,TEC,MD,B1
2011-04-23 12:00:00+00:00,70,8.125,,25.07,6.05,6.05,8.68,6.86,303.5,,110.0,20.0,253.5,173.9,98.5,55.4,114.0,19.6,3.09,1.53
2011-04-23 12:15:00+00:00,70,8.2,,25.92,5.75,5.75,8.75,6.84,301.0,,110.0,20.0,249.2,177.7,85.4,49.1,107.5,18.0,3.16,1.31
2011-04-23 12:30:00+00:00,100,8.45,,26.56,3.85,3.85,9.0,6.82,172.0,,110.0,20.0,259.3,191.2,84.3,49.7,94.5,19.3,3.14,1.63
2011-04-23 12:45:00+00:00,50,8.525,,26.07,6.38,6.38,9.07,6.8,296.0,,110.0,20.0,261.0,179.6,105.1,58.2,115.6,22.5,3.06,1.71
2011-04-23 13:00:00+00:00,70,8.875,,27.03,5.85,5.85,9.43,6.78,290.0,,110.0,20.0,267.8,190.3,99.5,55.9,107.6,23.6,3.05,1.7
2011-04-23 13:15:00+00:00,50,8.925,,27.92,6.1,6.1,9.48,6.76,287.5,,110.0,20.0,257.9,185.7,93.0,51.8,102.9,22.2,3.13,1.64
2011-04-23 13:30:00+00:00,50,9.0,,27.67,3.65,6.13,9.55,6.74,283.5,,110.0,20.0,266.0,189.6,100.0,55.4,107.8,24.0,3.07,1.75
2011-04-23 13:45:00+00:00,0,8.75,6.13,27.23,6.15,6.15,9.3,,285.0,286.0,110.0,20.0,,,,,,,3.11,
2011-04-23 14:00:00+00:00,50,9.05,,27.57,5.95,5.95,9.6,6.7,298.5,,110.0,20.0,269.8,196.7,93.2,51.4,107.8,22.9,3.05,1.43
2011-04-23 14:15:00+00:00,70,9.275,,28.76,5.57,5.57,9.82,6.68,288.5,,110.0,20.0,268.1,201.6,86.2,48.1,98.5,22.6,3.1,1.49
2011-04-23 14:30:00+00:00,0,9.25,6.2,29.83,6.22,6.22,9.8,,281.0,281.0,110.0,20.0,,,,,,,3.22,
2011-04-23 14:45:00+00:00,70,9.325,,30.87,4.25,4.25,9.88,6.62,276.0,,110.0,20.0,257.7,215.5,56.2,33.6,74.8,16.5,3.31,1.2
2011-04-23 15:00:00+00:00,70,9.425,,30.7,4.28,4.28,9.98,6.59,269.5,,110.0,20.0,260.6,214.7,62.3,36.4,74.6,18.0,3.26,1.49
2011-04-23 15:15:00+00:00,50,9.875,,32.37,3.58,4.55,10.43,6.56,263.5,,110.0,20.0,259.4,211.9,65.3,37.0,75.7,19.9,3.28,1.56
2011-04-23 15:30:00+00:00,50,9.4,,32.01,3.47,4.68,9.95,6.52,251.0,,110.0,20.0,244.5,200.2,60.4,33.8,74.0,16.5,3.4,1.37
2011-04-23 15:45:00+00:00,70,8.975,,30.86,3.75,3.75,9.52,6.48,242.0,,110.0,20.0,243.6,205.4,52.7,30.1,64.6,13.5,3.44,1.39
2011-04-23 16:00:00+00:00,50,8.95,,30.06,3.53,6.38,9.5,6.43,263.5,,110.0,20.0,243.5,192.2,69.6,36.9,82.2,16.0,3.36,1.44
2011-04-23 16:15:00+00:00,50,9.0,,29.8,3.28,4.13,9.55,6.36,238.5,,110.0,20.0,256.3,207.7,67.7,37.0,75.0,16.2,3.31,1.7
2011-04-23 16:30:00+00:00,70,9.0,,29.53,3.75,3.75,9.55,6.28,242.0,,110.0,20.0,260.8,214.0,65.9,35.9,71.7,15.8,3.28,1.76
2011-04-23 16:45:00+00:00,50,9.025,,30.15,3.45,4.07,9.57,6.18,244.5,,110.0,20.0,257.9,214.4,61.6,33.0,67.3,14.6,3.34,1.69
2011-04-23 17:00:00+00:00,50,8.95,,30.51,3.42,3.42,9.5,6.05,237.0,,110.0,20.0,254.4,216.7,54.0,28.9,57.0,12.5,3.41,1.83
2011-04-23 17:15:00+00:00,50,8.9,,30.07,3.05,3.58,9.45,5.89,237.0,,110.0,20.0,260.7,222.3,55.1,29.2,55.7,12.3,3.38,2.04
2011-04-23 17:30:00+00:00,50,8.925,,30.26,3.3,3.3,9.48,5.71,232.0,,110.0,20.0,263.5,229.1,49.2,26.1,47.3,10.8,3.39,2.43
2011-04-23 17:45:00+00:00,100,8.5,,29.18,3.08,3.08,9.05,5.49,224.5,,110.0,20.0,260.3,227.4,46.8,24.9,42.7,9.2,3.43,3.13
2011-04-23 18:00:00+00:00,100,7.9,,27.55,3.53,3.53,8.45,5.25,224.5,,110.0,20.0,256.9,227.6,41.7,22.4,37.4,7.2,3.49,3.43
2011-04-23 18:15:00+00:00,100,7.725,,25.6,3.45,3.45,8.27,4.99,227.0,,110.0,20.0,274.8,236.3,54.5,29.5,47.6,8.9,3.31,4.06
2011-04-23 18:30:00+00:00,100,6.85,,23.83,3.45,3.45,7.4,4.71,229.5,,110.0,20.0,260.8,231.8,41.2,22.3,36.6,5.3,3.48,3.68
2011-04-23 18:45:00+00:00,0,6.725,,20.83,3.75,3.75,7.28,,239.5,,110.0,20.0,,,,,,,3.1,
2011-04-23 19:00:00+00:00,100,6.3,,21.82,3.65,3.65,6.85,4.16,249.5,,110.0,20.0,269.7,246.0,34.2,17.9,32.9,3.7,3.46,2.34
2011-04-23 19:15:00+00:00,100,5.275,,18.2,4.65,4.65,5.82,3.9,294.5,,110.0,20.0,272.3,250.0,32.3,16.7,32.8,2.5,3.45,1.91
2011-04-23 19:30:00+00:00,100,5.35,,17.08,2.92,2.92,5.9,3.67,259.5,,110.0,20.0,291.9,257.2,49.4,26.5,44.9,3.9,3.19,3.2
2011-04-23 19:45:00+00:00,100,5.025,,17.0,3.4,3.4,5.57,3.48,274.5,,110.0,20.0,278.8,254.1,35.7,18.6,35.5,2.5,3.38,2.09
2011-04-23 20:00:00+00:00,100,5.425,,17.56,3.75,3.75,5.97,3.31,280.5,,110.0,20.0,293.1,263.4,43.0,22.5,42.3,3.5,3.24,2.15
2011-04-23 20:15:00+00:00,100,4.9,,16.08,3.4,3.4,5.45,3.19,277.0,,110.0,20.0,287.5,259.7,40.1,21.1,39.3,2.7,3.28,2.21
2011-04-23 20:30:00+00:00,100,5.075,,16.34,4.03,4.03,5.63,3.11,307.0,,110.0,20.0,298.9,268.0,44.7,23.3,44.4,3.2,3.22,2.07
2011-04-23 20:45:00+00:00,100,4.5,,15.26,4.05,4.05,5.05,3.06,307.0,,110.0,20.0,280.0,256.5,34.0,17.5,34.8,1.9,3.39,1.86
2011-04-23 21:00:00+00:00,100,4.5,,15.04,3.45,3.45,5.05,3.04,292.0,,110.0,20.0,284.7,259.2,36.8,19.1,37.2,2.1,3.34,1.96
2011-04-23 21:15:00+00:00,100,4.775,,15.14,3.45,3.45,5.32,3.05,302.0,,110.0,20.0,303.5,270.9,47.1,24.5,46.9,3.0,3.17,2.07
2011-04-23 21:30:00+00:00,100,5.35,,16.33,3.45,3.45,5.9,3.07,294.5,,110.0,20.0,317.5,278.6,56.0,29.5,53.8,4.4,3.05,2.39
2011-04-23 21:45:00+00:00,100,4.775,,15.78,4.05,4.05,5.32,3.1,314.5,,110.0,20.0,289.8,263.9,37.6,19.3,38.6,2.3,3.31,1.84
2011-04-23 22:00:00+00:00,100,4.225,,14.63,3.88,3.88,4.78,3.13,308.5,,110.0,20.0,274.3,253.4,30.2,15.5,31.3,1.5,3.46,1.8
2011-04-23 22:30:00+00:00,100,5.075,,14.61,4.65,4.65,5.65,3.19,389.5,,110.0,20.0,349.3,300.8,70.2,36.6,69.6,4.9,2.88,2.09
2011-04-23 23:00:00+00:00,100,4.55,,13.68,3.4,3.4,5.1,3.22,317.0,,110.0,20.0,321.4,281.7,57.3,30.1,56.4,3.3,3.01,2.17
2011-04-23 23:15:00+00:00,100,4.35,,14.18,3.5,3.5,4.9,3.22,332.0,,110.0,20.0,298.6,271.5,39.6,19.7,43.6,2.0,3.26,1.42
2011-04-23 23:30:00+00:00,100,4.975,,14.49,3.53,3.53,5.53,3.21,317.0,,110.0,20.0,339.3,291.4,68.9,36.5,65.9,4.7,2.91,2.46
2011-04-24 00:00:00+00:00,100,3.8,,12.89,3.42,3.42,4.35,3.17,318.0,,110.0,20.0,280.3,256.7,34.1,17.4,35.9,1.4,3.39,1.69
2011-04-24 00:15:00+00:00,100,4.725,,13.68,3.47,3.47,5.28,3.14,327.0,,110.0,20.0,339.7,292.4,68.2,35.9,66.7,4.2,2.89,2.24
2011-04-24 00:30:00+00:00,100,4.525,,13.73,3.88,3.88,5.07,3.11,351.0,,110.0,20.0,322.7,282.8,57.7,30.0,58.2,3.2,3.03,1.98
2011-04-24 00:45:00+00:00,100,4.2,,13.14,3.47,3.47,4.75,3.08,332.0,,110.0,20.0,308.4,273.1,51.0,26.4,51.9,2.5,3.13,1.92
2011-04-24 01:00:00+00:00,100,4.65,,13.93,3.85,3.85,5.2,3.05,347.0,,110.0,20.0,324.5,284.2,58.4,30.1,59.6,3.5,3.0,1.88
2011-04-24 01:15:00+00:00,100,4.9,,13.52,3.45,3.45,5.45,3.01,325.0,,110.0,20.0,367.0,304.0,90.2,48.4,83.5,6.0,2.76,2.93
2011-04-24 01:30:00+00:00,100,4.35,,13.78,4.05,4.05,4.9,2.98,361.0,,110.0,20.0,300.4,267.8,47.2,24.2,48.7,2.4,3.17,1.81
2011-04-24 02:00:00+00:00,100,4.475,,15.5,3.4,3.4,5.03,2.93,302.0,,110.0,20.0,275.2,253.2,32.2,15.8,36.5,1.7,3.46,1.28
2011-04-24 02:15:00+00:00,100,4.4,,13.24,3.53,3.53,4.95,2.93,318.5,,110.0,20.0,320.6,275.6,64.8,34.1,63.7,3.5,3.01,2.2
2011-04-24 02:30:00+00:00,100,3.875,,13.21,3.38,3.38,4.43,2.94,304.5,,110.0,20.0,269.5,243.4,37.4,19.3,39.2,1.6,3.41,1.77
2011-04-24 03:00:00+00:00,100,4.175,,12.65,3.4,3.4,4.72,3.04,327.0,,110.0,20.0,304.9,256.6,68.3,36.0,70.6,3.3,3.03,1.94
2011-04-24 03:15:00+00:00,50,4.15,,12.43,3.6,3.6,4.7,3.13,352.0,,110.0,20.0,301.0,247.6,74.4,39.5,78.7,3.7,3.0,1.87
2011-04-24 03:30:00+00:00,50,4.375,,18.77,3.65,3.65,4.93,3.24,207.0,,110.0,20.0,191.3,178.6,17.1,10.7,19.4,1.1,4.29,1.58
2011-04-24 03:45:00+00:00,50,4.675,,16.68,3.45,3.45,5.22,3.38,205.5,,110.0,20.0,223.7,184.5,55.2,30.1,53.6,3.6,3.57,2.56
2011-04-24 04:00:00+00:00,50,4.9,,16.66,3.75,3.75,5.45,3.54,264.5,,110.0,20.0,237.7,188.7,65.0,35.5,73.8,4.7,3.4,1.71
2011-04-24 04:15:00+00:00,0,,,,3.53,,,,,,,,,,,,,,,
2011-04-24 04:45:00+00:00,50,5.65,,20.26,4.35,4.35,6.2,4.1,278.5,,110.0,20.0,219.4,172.7,54.5,30.6,81.4,5.6,3.59,1.04
2011-04-24 05:00:00+00:00,70,5.925,,22.12,3.85,3.85,6.47,4.28,251.0,,110.0,20.0,211.9,173.7,43.7,26.4,70.7,5.4,3.73,1.0
2011-04-24 05:15:00+00:00,70,6.4,,18.41,3.47,3.47,6.95,4.46,232.0,,110.0,20.0,276.5,191.4,108.0,59.0,128.2,13.0,2.88,1.47
2011-04-24 05:30:00+00:00,70,5.0,,19.69,3.92,3.92,5.55,4.61,242.0,,110.0,20.0,186.2,147.4,39.4,24.5,62.4,3.6,3.94,1.17
2011-04-24 05:45:00+00:00,70,6.75,,21.58,3.88,3.88,7.3,4.75,239.5,,110.0,20.0,254.5,185.8,89.3,51.0,98.2,12.6,3.2,1.84
2011-04-24 06:00:00+00:00,70,7.0,,23.03,4.6,4.6,7.55,4.86,268.5,,110.0,20.0,242.4,181.1,75.7,43.8,95.4,11.8,3.29,1.39
