Time,CS,foF2,foF1,MUFD,fmin,fminF,fxI,FF,foF2p,hF,hF2,hmE,yE,hmF2,hmF1,halfNm,yF2,yF1,caleF2,B0,TEC,MD,B1,D1
2011-03-15 12:00:00+00:00,70,8.15,,27.43,6.0,6.0,8.7,,6.37,261.0,,110.0,20.0,228.1,,166.0,78.0,,43.6,96.0,15.6,3.37,1.44,
2011-03-15 12:15:00+00:00,70,8.6,,28.2,5.25,5.25,9.15,,6.36,267.0,,110.0,20.0,244.2,,184.1,75.5,,43.8,90.0,17.7,3.28,1.49,
2011-03-15 12:30:00+00:00,0,8.825,4.45,32.11,4.47,4.47,9.38,,,262.0,262.0,110.0,20.0,,,,,,,,,3.64,,
2011-03-15 12:45:00+00:00,100,8.0,,28.97,4.0,4.0,8.57,0.03,6.34,244.5,,110.0,20.0,221.3,,186.0,42.7,,27.8,68.3,10.2,3.62,1.0,
2011-03-15 13:00:00+00:00,0,8.0,4.32,27.49,4.18,4.18,8.55,,,242.5,252.0,110.0,20.0,,,,,,,,,3.44,,
2011-03-15 13:15:00+00:00,70,7.75,,27.58,4.35,4.35,8.3,,6.34,257.0,,110.0,20.0,224.1,,183.4,48.1,,30.5,76.6,10.4,3.56,1.0,
2011-03-15 13:30:00+00:00,70,7.725,,27.01,4.5,4.5,8.27,,6.33,257.0,,110.0,20.0,227.9,,181.7,56.2,,34.2,83.1,11.4,3.5,1.08,
2011-03-15 13:45:00+00:00,100,7.707,3.66,26.68,3.42,3.42,8.25,,6.32,215.0,232.0,110.0,20.0,238.0,160.7,197.6,56.0,21.0,33.6,67.8,11.0,3.46,1.55,0.5
2011-03-15 14:00:00+00:00,0,7.85,4.13,26.49,3.85,3.85,8.4,,,239.5,244.5,110.0,20.0,,,,,,,,,3.38,,
2011-03-15 14:15:00+00:00,70,7.9,,27.16,4.07,4.07,8.45,,6.25,242.0,,110.0,20.0,234.7,,188.0,61.9,,36.3,73.6,12.5,3.44,1.62,
2011-03-15 14:30:00+00:00,70,7.95,,27.43,4.35,4.35,8.5,,6.19,244.5,,110.0,20.0,233.5,,186.8,60.7,,35.1,78.6,12.3,3.45,1.31,
2011-03-15 14:45:00+00:00,100,7.863,3.73,28.99,3.38,3.38,8.45,0.05,6.11,237.5,237.0,110.0,20.0,225.2,172.9,197.9,33.5,29.0,21.6,47.0,7.7,3.69,1.28,0.56
2011-03-15 15:00:00+00:00,70,6.8,,26.79,3.28,3.28,7.35,,6.02,227.0,,110.0,20.0,205.3,,181.6,28.6,,18.4,48.4,5.2,3.94,1.0,
2011-03-15 15:15:00+00:00,70,7.825,,27.54,3.47,3.47,8.43,0.05,5.9,232.0,,110.0,20.0,230.7,,193.2,51.0,,29.4,62.7,10.0,3.52,1.43,
2011-03-15 15:30:00+00:00,70,7.75,,27.13,3.4,3.4,8.35,0.05,5.76,222.0,,110.0,20.0,232.4,,190.5,57.9,,32.4,64.4,10.6,3.5,1.77,
2011-03-15 15:45:00+00:00,70,7.475,,27.2,3.33,3.33,8.02,,5.61,218.5,,110.0,20.0,223.8,,188.6,48.9,,27.5,55.6,8.5,3.64,1.67,
2011-03-15 16:00:00+00:00,70,7.275,,25.67,2.97,2.97,7.82,,5.45,211.0,,110.0,20.0,232.3,,190.6,58.5,,32.1,60.5,9.1,3.53,2.08,
2011-03-15 16:15:00+00:00,70,6.975,,24.88,3.3,3.3,7.53,,5.27,212.0,,110.0,20.0,231.7,,193.3,53.6,,29.0,56.9,7.6,3.57,1.9,
2011-03-15 16:30:00+00:00,50,5.65,,22.49,3.42,3.42,6.2,,5.08,219.5,,110.0,20.0,207.8,,186.6,28.6,,15.2,36.9,2.8,3.98,1.14,
2011-03-15 16:45:00+00:00,50,5.75,,21.74,3.4,3.4,6.3,,4.89,214.5,,110.0,20.0,223.4,,199.9,33.2,,17.7,33.9,3.2,3.78,2.05,
2011-03-15 17:00:00+00:00,50,5.025,,18.69,3.35,3.35,5.57,,4.69,222.0,,110.0,20.0,232.5,,211.0,30.6,,16.5,29.2,2.2,3.72,2.62,
2011-03-15 17:15:00+00:00,100,4.725,,18.0,3.42,3.42,5.28,,4.49,233.5,,110.0,20.0,234.4,,217.5,24.2,,12.8,24.2,1.5,3.81,2.11,
2011-03-15 17:30:00+00:00,100,4.525,,16.49,2.08,2.08,5.07,,4.3,214.5,,110.0,20.0,239.1,,213.3,36.6,,19.6,33.9,2.1,3.64,2.94,
2011-03-15 17:45:00+00:00,100,3.625,,13.97,2.05,2.05,4.18,,4.11,219.5,,110.0,20.0,226.6,,210.8,22.7,,11.9,22.8,0.8,3.85,2.06,
2011-03-15 18:00:00+00:00,100,4.25,,14.07,3.4,3.4,4.8,,3.93,272.0,,110.0,20.0,281.5,,252.3,42.0,,22.1,41.0,2.1,3.31,2.25,
2011-03-15 18:15:00+00:00,100,3.875,,13.18,3.47,3.47,4.43,,3.76,304.5,,110.0,20.0,275.3,,250.1,36.3,,18.8,37.3,1.5,3.4,1.87,
2011-03-15 18:30:00+00:00,100,4.275,,12.83,3.38,3.38,4.82,,3.6,312.0,,110.0,20.0,321.1,,279.3,60.1,,31.5,59.4,3.0,3.0,2.15,
2011-03-15 18:45:00+00:00,100,4.2,,13.49,3.4,3.4,4.75,,3.45,302.0,,110.0,20.0,297.4,,264.3,47.6,,25.0,47.0,2.3,3.21,2.16,
2011-03-15 19:00:00+00:00,100,4.4,,14.09,3.35,3.35,4.95,,3.31,285.0,,110.0,20.0,296.1,,263.9,46.3,,24.5,44.7,2.5,3.2,2.37,
2011-03-15 19:15:00+00:00,100,4.375,,14.36,3.3,3.3,4.93,,3.19,277.0,,110.0,20.0,287.3,,258.8,41.0,,21.7,39.6,2.2,3.28,2.36,
2011-03-15 19:30:00+00:00,100,4.125,,13.85,2.08,2.08,4.68,,3.08,242.0,,110.0,20.0,271.6,,240.7,44.0,,23.6,40.1,2.1,3.36,3.14,
2011-03-15 19:45:00+00:00,100,4.175,,14.23,3.3,3.3,4.72,,2.98,267.5,,110.0,20.0,273.7,,251.6,31.8,,16.7,31.3,1.5,3.41,2.18,
2011-03-15 20:00:00+00:00,100,4.175,,13.43,3.35,3.35,4.72,,2.89,274.5,,110.0,20.0,298.8,,265.0,48.4,,26.0,44.7,2.4,3.22,2.96,
2011-03-15 20:15:00+00:00,100,3.75,,12.0,3.42,3.42,4.3,,2.82,324.5,,110.0,20.0,299.0,,267.9,44.7,,23.4,45.1,1.7,3.2,2.01,
2011-03-15 21:00:00+00:00,100,3.55,,10.64,3.38,3.38,4.1,,2.68,397.5,,110.0,20.0,317.9,,280.5,53.7,,27.8,55.3,1.9,3.0,1.87,
2011-03-15 21:15:00+00:00,100,4.15,,11.91,3.47,3.47,4.7,,2.66,404.5,,110.0,20.0,346.1,,302.5,63.3,,31.9,68.0,3.0,2.87,1.56,
2011-03-15 23:30:00+00:00,100,3.825,,11.62,2.88,2.88,4.38,,3.09,317.5,,110.0,20.0,319.5,,280.5,56.0,,29.5,55.3,2.3,3.04,2.18,
2011-03-15 23:45:00+00:00,100,3.775,,11.59,3.28,3.28,4.32,,3.15,333.5,,110.0,20.0,316.5,,278.9,54.0,,28.4,53.8,2.1,3.07,2.11,
2011-03-16 00:00:00+00:00,100,3.625,,11.7,2.78,2.78,4.18,,3.2,302.0,,110.0,20.0,297.2,,266.8,43.7,,22.9,43.7,1.6,3.23,2.08,
2011-03-16 00:15:00+00:00,100,3.775,,11.54,3.33,3.33,4.32,,3.23,335.0,,110.0,20.0,318.2,,280.2,54.7,,28.7,54.8,2.2,3.06,2.06,
2011-03-16 00:30:00+00:00,100,3.75,,11.73,2.88,2.88,4.3,,3.23,298.5,,110.0,20.0,306.4,,271.5,50.1,,26.5,49.1,2.0,3.13,2.25,
2011-03-16 00:45:00+00:00,100,3.675,,11.7,2.8,2.8,4.22,,3.21,293.5,,110.0,20.0,300.0,,267.1,47.1,,25.0,45.9,1.8,3.18,2.31,
2011-03-16 01:00:00+00:00,100,3.775,,11.91,1.92,1.92,4.32,,3.17,259.5,,110.0,20.0,297.4,,257.6,56.5,,30.5,50.0,2.2,3.16,3.74,
2011-03-16 01:15:00+00:00,100,3.75,,12.07,1.92,1.92,4.3,,3.1,254.5,,110.0,20.0,289.4,,252.3,52.7,,28.4,47.0,2.1,3.22,3.56,
2011-03-16 01:30:00+00:00,100,3.725,,12.12,3.3,3.3,4.28,,3.03,305.0,,110.0,20.0,291.0,,261.3,42.7,,22.5,42.3,1.6,3.25,2.15,
2011-03-16 01:45:00+00:00,100,3.775,,12.71,3.28,3.28,4.32,,2.94,283.8,,110.0,20.0,279.2,,254.5,35.6,,18.7,35.6,1.4,3.37,2.08,
2011-03-16 02:00:00+00:00,100,3.7,,12.57,3.53,3.53,4.25,,2.85,320.0,,110.0,20.0,274.4,,251.1,33.5,,17.4,34.1,1.3,3.4,1.94,
2011-03-16 02:15:00+00:00,100,3.625,,12.44,3.28,3.28,4.18,,2.78,285.0,,110.0,20.0,271.5,,248.6,33.0,,17.3,33.1,1.2,3.43,2.04,
2011-03-16 04:30:00+00:00,50,3.95,,13.41,3.2,3.2,4.53,0.03,3.42,266.0,,110.0,20.0,247.2,,202.4,61.7,,33.7,64.8,2.9,3.39,2.03,
2011-03-16 04:45:00+00:00,70,4.525,,16.37,2.9,2.9,5.07,,3.63,223.5,,110.0,20.0,222.0,,185.1,49.8,,27.3,55.2,3.1,3.62,1.8,
2011-03-16 05:00:00+00:00,70,5.05,,18.4,3.25,3.25,5.6,,3.85,221.0,,110.0,20.0,217.5,,179.2,51.3,,28.4,58.0,4.0,3.64,1.75,
2011-03-16 05:15:00+00:00,70,5.375,,20.99,2.95,2.95,5.93,,4.06,214.5,,110.0,20.0,202.8,,175.5,34.4,,20.2,49.0,3.4,3.91,1.12,
2011-03-16 05:30:00+00:00,70,5.675,,20.64,3.28,3.28,6.22,,4.27,218.5,,110.0,20.0,216.7,,174.8,56.0,,31.8,65.1,5.7,3.64,1.7,
2011-03-16 05:45:00+00:00,70,5.375,,20.88,3.28,3.28,5.93,,4.47,217.5,,110.0,20.0,198.8,,167.0,37.2,,22.9,58.4,3.9,3.88,1.03,
2011-03-16 06:00:00+00:00,70,5.175,,20.33,3.25,3.25,5.72,,4.65,221.0,,110.0,20.0,194.2,,162.2,35.4,,22.8,59.8,3.6,3.93,1.0,
2011-03-16 06:15:00+00:00,70,6.675,,20.83,3.47,3.47,7.22,,4.83,225.0,,110.0,20.0,250.2,,184.3,84.8,,47.0,101.8,11.4,3.12,1.51,
2011-03-16 06:30:00+00:00,70,6.625,,25.3,4.03,4.03,7.18,,4.99,239.5,,110.0,20.0,205.9,,172.1,38.3,,24.0,64.9,6.2,3.82,1.0,
2011-03-16 06:45:00+00:00,70,6.925,,24.6,3.95,3.95,7.47,,5.14,236.0,,110.0,20.0,221.7,,176.2,58.2,,34.6,75.0,9.2,3.55,1.42,
2011-03-16 07:00:00+00:00,70,6.95,,25.23,4.07,4.07,7.5,,5.28,241.0,,110.0,20.0,215.8,,175.0,49.5,,30.4,74.6,8.3,3.63,1.08,
2011-03-16 07:15:00+00:00,100,6.988,4.01,25.07,3.38,3.38,7.53,,5.42,213.5,232.5,110.0,20.0,227.6,176.9,192.9,40.9,16.7,27.1,58.1,7.5,3.59,1.38,0.5
2011-03-16 07:30:00+00:00,100,7.063,4.21,25.8,3.53,3.53,7.6,,5.56,215.5,242.5,110.0,20.0,219.4,167.7,184.7,38.9,31.0,27.8,61.9,7.9,3.66,1.19,0.5
2011-03-16 07:45:00+00:00,100,6.863,4.14,25.62,3.63,3.63,7.4,,5.69,212.0,238.5,110.0,20.0,219.4,178.8,192.1,32.9,12.9,22.9,46.1,6.3,3.74,1.42,0.5
2011-03-16 08:00:00+00:00,100,6.55,,22.78,4.25,4.25,7.1,,5.82,232.0,,110.0,20.0,218.3,,161.1,70.8,,41.7,84.5,9.7,3.48,1.69,
2011-03-16 08:15:00+00:00,0,7.2,4.2,23.5,3.75,3.75,7.75,,,184.5,237.0,110.0,20.0,,,,,,,,,3.26,,
2011-03-16 08:30:00+00:00,70,7.163,5.76,24.98,5.78,5.78,7.75,0.05,6.07,263.5,263.5,110.0,20.0,213.5,170.8,155.4,54.4,-0.3,40.6,80.9,11.2,3.49,1.61,0.5
2011-03-16 08:45:00+00:00,70,6.738,5.71,24.06,5.72,5.72,7.28,,6.19,260.0,260.5,110.0,20.0,201.0,168.0,147.7,47.1,-0.6,37.2,77.3,9.0,3.58,1.54,0.5
2011-03-16 09:00:00+00:00,50,7.375,,23.48,6.13,6.13,7.93,,6.29,295.0,,110.0,20.0,242.7,,166.0,98.9,,55.1,112.1,15.9,3.18,1.74,
2011-03-16 09:15:00+00:00,70,7.75,,23.88,4.57,4.57,8.3,,6.38,262.0,,110.0,20.0,261.2,,185.8,95.3,,55.7,103.3,18.0,3.08,1.84,
2011-03-16 09:30:00+00:00,100,8.538,4.68,27.7,3.95,3.95,9.07,,6.44,202.0,292.0,110.0,20.0,263.2,182.3,217.4,54.7,30.6,36.9,82.5,15.1,3.25,1.21,0.5
2011-03-16 09:45:00+00:00,70,8.825,,29.05,6.03,6.03,9.38,,6.49,263.5,,110.0,20.0,239.1,,174.8,81.9,,45.9,95.6,19.2,3.29,1.54,
2011-03-16 10:00:00+00:00,70,8.8,,29.23,6.05,6.05,9.35,,6.52,261.0,,110.0,20.0,235.6,,172.8,79.0,,44.2,97.0,18.5,3.32,1.4,
2011-03-16 10:15:00+00:00,70,8.625,,27.49,5.97,5.97,9.18,,6.53,265.0,,110.0,20.0,250.4,,176.3,96.9,,54.1,105.4,21.4,3.19,1.82,
2011-03-16 10:30:00+00:00,50,8.9,,29.58,6.35,6.35,9.45,,6.53,273.5,,110.0,20.0,235.3,,172.4,78.0,,43.4,100.7,18.6,3.32,1.27,
2011-03-16 10:45:00+00:00,70,9.05,,28.0,6.05,6.05,9.6,,6.51,261.0,,110.0,20.0,264.8,,183.3,109.1,,60.5,116.4,26.1,3.09,1.94,
2011-03-16 11:00:00+00:00,0,9.225,4.4,30.25,4.28,4.28,9.77,,,245.0,282.0,110.0,20.0,,,,,,,,,3.28,,
2011-03-16 11:15:00+00:00,100,9.575,,32.73,4.5,4.5,10.13,,6.45,254.5,,110.0,20.0,240.4,,199.4,54.0,,33.4,69.3,17.2,3.42,1.38,
2011-03-16 11:30:00+00:00,100,9.188,4.61,29.93,3.9,3.9,9.73,,6.42,216.0,252.0,110.0,20.0,260.5,180.1,207.6,72.3,26.9,41.9,76.1,19.1,3.26,2.12,0.5
2011-03-16 11:45:00+00:00,50,9.25,,30.85,6.2,6.2,9.8,,6.39,271.0,,110.0,20.0,236.9,,177.7,73.9,,41.3,97.1,19.3,3.34,1.22,
2011-03-16 12:00:00+00:00,50,9.275,,32.13,6.25,6.25,9.82,,6.37,267.0,,110.0,20.0,225.9,,173.6,64.0,,35.7,94.1,17.0,3.46,1.02,
2011-03-16 12:15:00+00:00,0,9.4,4.07,32.25,3.85,3.85,9.95,,,232.0,247.0,110.0,20.0,,,,,,,,,3.43,,
2011-03-16 12:30:00+00:00,50,9.125,,32.53,6.05,6.05,9.68,,6.35,252.0,,110.0,20.0,217.8,,170.4,58.1,,32.6,86.3,15.0,3.57,1.01,
2011-03-16 12:45:00+00:00,100,8.738,4.56,30.67,4.03,4.03,9.27,,6.34,238.0,237.0,110.0,20.0,242.6,197.3,208.4,49.5,14.3,28.1,44.0,11.9,3.52,3.47,0.5
2011-03-16 13:00:00+00:00,70,7.887,4.71,27.99,4.72,4.72,8.43,,6.34,244.5,244.5,110.0,20.0,220.4,155.3,176.5,50.7,3.7,34.2,76.1,11.7,3.55,1.29,0.5
2011-03-16 13:15:00+00:00,100,7.725,,28.55,4.25,4.25,8.27,,6.34,257.0,,110.0,20.0,218.5,,183.3,39.2,,26.1,68.0,9.1,3.69,1.0,
2011-03-16 13:30:00+00:00,0,7.25,4.15,26.44,3.92,3.92,7.8,,,227.5,249.5,110.0,20.0,,,,,,,,,3.65,,
2011-03-16 13:45:00+00:00,100,7.488,4.51,26.28,3.4,3.4,8.02,,6.32,197.5,249.5,110.0,20.0,229.5,173.8,188.7,46.4,31.7,31.6,68.8,9.9,3.52,1.33,0.5
2011-03-16 14:00:00+00:00,0,7.35,3.9,26.8,3.63,3.63,7.9,,,228.5,249.5,110.0,20.0,,,,,,,,,3.65,,
2011-03-16 14:15:00+00:00,70,7.675,,26.76,3.95,3.95,8.25,0.03,6.25,242.0,,110.0,20.0,229.0,,185.5,56.4,,33.5,73.3,11.0,3.49,1.35,
2011-03-16 14:30:00+00:00,70,7.275,,26.61,3.92,3.92,7.82,,6.19,241.0,,110.0,20.0,219.5,,182.5,46.1,,28.2,69.2,8.5,3.66,1.05,
2011-03-16 14:45:00+00:00,70,7.675,,26.85,3.58,3.58,8.23,,6.11,242.0,,110.0,20.0,231.1,,193.5,49.1,,29.3,66.9,9.8,3.5,1.2,
2011-03-16 15:00:00+00:00,70,7.425,,26.67,3.63,3.63,7.97,,6.02,234.5,,110.0,20.0,225.3,,188.9,47.8,,28.4,64.6,8.8,3.59,1.22,
2011-03-16 15:15:00+00:00,70,7.75,,27.93,3.6,3.6,8.3,,5.9,234.5,,110.0,20.0,224.2,,191.6,43.5,,25.5,59.0,8.7,3.6,1.17,
2011-03-16 15:30:00+00:00,50,7.425,,26.65,2.95,3.5,7.97,,5.76,221.0,,110.0,20.0,225.2,,185.9,54.0,,30.5,61.8,9.2,3.59,1.68,
2011-03-16 15:45:00+00:00,70,6.7,,26.28,3.25,3.25,7.25,,5.61,218.5,,110.0,20.0,206.3,,183.3,30.0,,17.8,44.6,4.7,3.92,1.0,
2011-03-16 16:00:00+00:00,70,6.8,,25.97,3.25,3.25,7.35,,5.45,219.5,,110.0,20.0,214.2,,188.7,34.3,,19.6,46.6,5.2,3.82,1.11,
2011-03-16 16:15:00+00:00,70,7.3,,27.49,3.3,3.3,7.85,,5.27,217.0,,110.0,20.0,218.9,,192.0,37.7,,20.7,43.7,6.1,3.77,1.5,
2011-03-16 16:30:00+00:00,70,5.0,,21.03,2.88,2.88,5.55,,5.08,201.0,,110.0,20.0,193.3,,177.1,21.7,,11.9,28.1,1.8,4.2,1.19,
2011-03-16 16:45:00+00:00,50,5.725,,20.95,3.25,3.25,6.28,,4.89,208.5,,110.0,20.0,230.1,,199.1,44.0,,23.8,40.5,4.1,3.66,3.12,
2011-03-16 17:00:00+00:00,50,4.925,,17.91,2.92,2.92,5.47,,4.69,209.5,,110.0,20.0,235.7,,206.7,41.4,,22.6,35.9,2.9,3.64,4.2,
2011-03-16 17:15:00+00:00,100,4.675,,17.37,4.03,4.03,5.22,,4.49,262.0,,110.0,20.0,241.2,,222.6,26.5,,13.6,28.2,1.6,3.72,1.69,
2011-03-16 17:30:00+00:00,100,4.825,,17.18,3.25,3.25,5.38,,4.3,231.0,,110.0,20.0,251.8,,226.6,36.0,,19.5,32.5,2.4,3.56,3.39,
2011-03-16 17:45:00+00:00,100,4.55,,15.94,3.25,3.25,5.1,,4.11,238.5,,110.0,20.0,259.9,,233.5,37.6,,20.4,33.6,2.2,3.5,3.57,
2011-03-16 18:00:00+00:00,100,4.125,,15.02,3.33,3.33,4.68,,3.93,245.0,,110.0,20.0,248.8,,232.0,24.1,,12.7,23.8,1.1,3.64,2.16,
2011-03-16 18:15:00+00:00,100,3.775,,12.35,3.58,3.58,4.32,,3.76,338.0,,110.0,20.0,285.3,,255.9,42.3,,22.0,43.1,1.7,3.27,1.94,
2011-03-16 18:30:00+00:00,100,4.075,,13.01,3.33,3.33,4.63,,3.6,297.5,,110.0,20.0,296.0,,262.4,48.3,,25.4,47.5,2.2,3.19,2.19,
2011-03-16 18:45:00+00:00,100,3.75,,12.86,3.42,3.42,4.3,,3.45,303.5,,110.0,20.0,273.7,,250.2,33.9,,17.6,34.7,1.3,3.43,1.89,
2011-03-16 19:15:00+00:00,100,4.075,,13.24,3.3,3.3,4.63,,3.19,304.5,,110.0,20.0,293.7,,263.4,43.7,,22.8,43.9,2.0,3.25,2.02,
2011-03-16 19:30:00+00:00,100,4.075,,12.96,3.42,3.42,4.63,,3.08,311.0,,110.0,20.0,301.7,,268.3,48.1,,25.2,47.8,2.2,3.18,2.11,
2011-03-16 20:00:00+00:00,100,3.875,,12.81,3.4,3.4,4.43,,2.89,305.0,,110.0,20.0,288.4,,260.8,39.7,,20.7,39.7,1.7,3.31,2.05,
2011-03-16 20:15:00+00:00,100,3.55,,12.01,2.85,2.85,4.1,,2.82,277.5,,110.0,20.0,277.8,,253.7,34.5,,18.2,34.2,1.2,3.38,2.17,
2011-03-16 21:00:00+00:00,100,3.75,,11.01,3.55,3.55,4.3,,2.68,407.5,,110.0,20.0,327.3,,286.7,58.5,,30.3,59.8,2.3,2.94,1.9,
2011-03-16 21:15:00+00:00,100,3.75,,11.21,3.28,3.28,4.3,,2.66,387.5,,110.0,20.0,324.4,,286.5,54.7,,27.9,57.8,2.1,2.99,1.68,
2011-03-16 21:45:00+00:00,100,4.0,,11.81,2.2,2.2,4.55,,2.67,292.0,,110.0,20.0,328.7,,282.0,66.7,,35.6,62.4,3.0,2.95,2.79,
2011-03-16 22:00:00+00:00,100,3.625,,11.9,3.25,3.25,4.18,,2.7,326.3,,110.0,20.0,292.5,,265.6,38.7,,19.9,40.3,1.4,3.28,1.79,
2011-03-16 22:15:00+00:00,100,3.8,,11.71,3.33,3.33,4.35,,2.74,325.0,,110.0,20.0,318.1,,279.7,55.1,,29.0,54.4,2.2,3.08,2.18,
2011-03-16 22:30:00+00:00,100,3.7,,12.08,3.47,3.47,4.25,,2.8,330.0,,110.0,20.0,292.7,,264.7,40.2,,21.0,40.4,1.5,3.27,2.04,
2011-03-16 23:00:00+00:00,100,3.9,,11.69,3.53,3.53,4.45,,2.94,368.5,,110.0,20.0,326.7,,286.7,57.7,,30.0,58.5,2.4,3.0,1.95,
2011-03-16 23:15:00+00:00,100,3.575,,11.58,3.25,3.25,4.13,,3.02,327.5,,110.0,20.0,296.8,,266.7,43.3,,22.7,43.4,1.5,3.24,2.06,
2011-03-16 23:45:00+00:00,100,3.85,,11.36,3.42,3.42,4.4,,3.15,369.5,,110.0,20.0,333.9,,290.3,62.8,,32.8,63.1,2.6,2.95,2.03,
2011-03-17 00:00:00+00:00,100,3.775,,11.32,3.42,3.42,4.32,,3.2,366.0,,110.0,20.0,325.9,,285.6,57.9,,30.2,58.6,2.3,3.0,1.98,
2011-03-17 00:15:00+00:00,100,3.775,,10.94,3.55,3.55,4.32,,3.23,402.0,,110.0,20.0,336.7,,291.6,64.9,,33.9,65.3,2.6,2.9,2.02,
2011-03-17 00:30:00+00:00,100,3.6,,11.43,2.85,2.85,4.18,0.03,3.23,311.3,,110.0,20.0,303.0,,269.7,47.8,,25.1,47.7,1.7,3.17,2.1,
2011-03-17 01:00:00+00:00,100,3.625,,11.8,3.4,3.4,4.2,0.03,3.17,341.0,,110.0,20.0,291.6,,263.4,40.6,,21.0,41.7,1.5,3.26,1.88,
2011-03-17 01:15:00+00:00,100,3.8,,12.12,3.22,3.22,4.35,,3.1,308.5,,110.0,20.0,299.9,,267.1,47.1,,24.8,46.6,1.9,3.19,2.15,
2011-03-17 01:30:00+00:00,100,3.75,,12.47,3.53,3.53,4.3,,3.03,325.0,,110.0,20.0,283.3,,257.4,37.2,,19.4,37.8,1.5,3.33,1.95,
2011-03-17 01:45:00+00:00,100,3.775,,12.42,2.08,2.08,4.32,,2.94,247.0,,110.0,20.0,279.2,,244.4,49.4,,26.9,43.1,2.0,3.29,4.11,
2011-03-17 02:15:00+00:00,100,3.875,,13.39,3.45,3.45,4.43,,2.78,302.0,,110.0,20.0,274.0,,251.8,32.1,,16.4,34.0,1.3,3.45,1.67,
2011-03-17 02:30:00+00:00,100,3.575,,12.4,2.45,2.45,4.15,0.03,2.72,232.5,,110.0,20.0,258.0,,229.1,41.1,,22.5,36.0,1.5,3.47,4.05,
2011-03-17 02:45:00+00:00,100,3.275,,11.23,2.2,2.2,3.83,,2.68,230.5,,110.0,20.0,258.6,,227.7,43.9,,24.0,38.2,1.3,3.43,4.23,
2011-03-17 04:15:00+00:00,50,3.175,,10.74,2.88,2.88,3.72,,3.23,318.0,,110.0,20.0,254.3,,217.2,49.0,,26.1,56.5,1.5,3.38,1.56,
2011-03-17 04:45:00+00:00,70,4.075,,14.87,3.3,3.3,4.63,,3.63,241.0,,110.0,20.0,217.2,,179.1,50.8,,28.0,56.1,2.6,3.65,1.86,
2011-03-17 05:00:00+00:00,70,4.875,,17.36,3.4,3.4,5.43,,3.85,232.0,,110.0,20.0,222.4,,179.5,57.1,,31.5,64.2,4.2,3.56,1.78,
2011-03-17 05:15:00+00:00,70,5.375,,18.43,3.4,3.4,5.93,,4.06,227.0,,110.0,20.0,231.3,,180.9,67.5,,37.6,75.5,5.9,3.43,1.82,
2011-03-17 05:30:00+00:00,70,5.15,,19.09,3.45,3.45,5.7,,4.27,224.5,,110.0,20.0,206.8,,167.4,49.8,,28.7,63.0,4.3,3.71,1.48,
2011-03-17 05:45:00+00:00,70,5.9,,20.01,3.75,3.75,6.45,,4.47,232.0,,110.0,20.0,233.5,,177.1,74.7,,41.8,83.9,7.9,3.39,1.83,
2011-03-17 06:00:00+00:00,70,6.625,,20.84,3.58,3.58,7.18,,4.65,234.5,,110.0,20.0,260.6,,188.4,96.9,,53.5,105.9,12.6,3.14,1.88,
2011-03-17 06:15:00+00:00,70,6.8,,24.29,4.05,4.05,7.35,,4.83,252.0,,110.0,20.0,223.8,,182.2,51.1,,30.6,76.9,8.0,3.57,1.04,
2011-03-17 06:30:00+00:00,70,7.1,,25.14,3.42,3.42,7.65,,4.99,236.0,,110.0,20.0,228.2,,188.9,50.1,,30.4,69.6,8.7,3.54,1.2,
2011-03-17 06:45:00+00:00,100,7.25,,25.66,3.22,3.22,7.8,,5.14,216.0,,110.0,20.0,230.7,,192.7,50.0,,30.7,65.5,9.1,3.54,1.36,
2011-03-17 07:00:00+00:00,70,7.45,,25.75,4.32,4.32,8.0,,5.28,249.5,,110.0,20.0,230.3,,181.4,61.7,,36.4,82.1,11.2,3.46,1.29,
2011-03-17 07:15:00+00:00,70,7.475,,25.54,4.25,4.25,8.02,,5.42,247.0,,110.0,20.0,231.2,,180.8,63.8,,37.8,81.2,11.6,3.42,1.42,
2011-03-17 07:30:00+00:00,100,7.813,3.93,25.49,3.6,3.6,8.35,,5.56,219.5,232.0,110.0,20.0,254.6,177.6,199.5,72.5,11.4,42.0,78.9,13.8,3.27,2.08,0.5
2011-03-17 07:45:00+00:00,100,7.925,,27.22,4.25,4.25,8.48,,5.69,249.5,,110.0,20.0,234.5,,185.3,62.8,,37.7,77.9,13.1,3.43,1.5,
2011-03-17 08:00:00+00:00,100,7.675,,27.85,4.3,4.3,8.23,,5.82,254.5,,110.0,20.0,219.6,,181.6,43.8,,28.5,72.3,9.6,3.63,1.0,
2011-03-17 08:15:00+00:00,100,8.038,4.26,27.57,3.7,3.7,8.57,,5.95,212.0,262.0,110.0,20.0,246.1,183.7,209.4,46.4,24.7,29.9,61.4,11.0,3.43,1.44,0.5
2011-03-17 08:30:00+00:00,50,8.15,,27.83,6.0,6.0,8.7,,6.07,251.0,,110.0,20.0,224.5,,165.4,75.3,,41.9,91.8,15.0,3.41,1.48,
2011-03-17 08:45:00+00:00,70,8.0,,27.82,5.97,5.97,8.55,,6.19,261.0,,110.0,20.0,218.2,,161.6,69.9,,39.0,93.6,13.5,3.48,1.26,
2011-03-17 09:00:00+00:00,50,7.925,,26.72,6.05,6.05,8.48,,6.29,253.5,,110.0,20.0,227.5,,163.7,82.9,,46.2,94.5,15.5,3.37,1.72,
